Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
202000003570,1,7,,0,9,2,16,A01
202000003571,2,33,,0,2,2,1,A01
202000003571,2,7,,0,2,8,9,B01
202000003572,1,7,,0,2,1,15,A01
202000003572,2,2,,0,2,1,1,B01
202000003573,3,33,,1,0,4,21,A01
202000003574,1,1,,0,2,1,1,B01
202000003574,1,7,,0,2,3,15,A01
202000003575,2,7,,0,2,1,1,B01
202000003575,1,33,,0,2,1,13,A01
202000003576,3,7,,0,2,7,1,B01
202000003576,3,33,,0,2,1,1,A01
202000003577,3,7,,0,1,2,16,A01
202000003578,1,7,,0,1,1,9,A01
202000003579,3,7,,0,2,1,16,A01
202000003579,3,7,,0,2,0,0,B01
202000003579,3,7,,0,2,1,0,C01
202000003580,2,10,,13,0,1,1,A01
202000003581,2,7,,0,1,3,15,A01
202000003582,0,7,,0,1,5,1,Z01
202000003583,0,7,,0,2,1,1,A01
202000003583,0,7,,0,2,4,23,B01
202000003584,2,7,,0,2,2,2,B01
202000003584,2,13,,0,2,6,2,A01
202000003585,2,7,,13,0,9,17,A01
202000003586,3,10,,0,1,1,26,A01
202000003587,1,7,,0,2,4,26,B01
202000003587,1,7,,0,2,1,26,A01
202000003588,1,33,,0,2,2,26,B01
202000003588,0,7,,0,0,0,0,Z01
202000003589,1,7,,0,2,4,1,A01
202000003589,3,7,,0,2,1,2,Z01
202000003590,1,7,,1,0,0,0,D01
202000003590,1,7,,1,0,0,0,C01
202000003590,1,7,,1,0,1,26,A01
202000003590,1,7,,1,0,0,0,B01
202000003591,1,7,,6,0,1,1,A01
202000003592,1,7,,4,0,1,1,A01
202000003593,1,30,,6,2,7,1,A01
202000003593,1,10,,0,2,1,2,B01
202000003594,2,2,,0,1,2,1,A01
202000003595,1,7,,0,1,2,1,A01
202000003596,1,10,,0,1,5,26,A01
202000003597,2,7,,0,2,5,1,C01
202000003597,2,7,,0,2,6,1,B01
202000003597,2,7,,0,2,1,11,A01
202000003598,1,7,,0,2,4,2,A01
202000003598,1,7,,0,2,1,2,Z01
202000003599,2,7,,0,2,2,16,Z01
202000003599,2,50,,12,2,1,1,A01
202000003600,1,33,,0,2,1,1,B01
202000003600,1,1,,0,2,5,19,A01
202000003601,1,7,,0,2,6,17,Z01
202000003601,1,30,,0,2,1,15,A01
202000003602,1,1,,12,0,1,14,A01
202000003603,1,7,,0,1,3,1,A01
202000003604,1,32,,8,0,1,13,A01
202000003605,1,32,,0,2,2,15,A01
202000003605,1,7,,0,2,6,15,B01
202000003606,3,7,,0,2,1,15,A01
202000003606,2,33,,0,2,8,1,B01
202000003607,1,33,,1,0,1,26,A01
202000003607,3,7,,0,1,3,24,B01
202000003608,1,30,,0,2,0,0,B01
202000003608,1,30,,0,2,0,0,A01
202000003609,0,60,,1,0,1,1,A01
202000003610,1,50,,0,2,2,1,A01
202000003610,1,7,,0,2,3,1,B01
202000003611,2,7,,0,2,6,9,B01
202000003611,2,17,,0,2,2,26,A01
202000003612,2,7,,0,2,3,1,B01
202000003612,1,33,,0,2,0,17,A01
202000003613,2,33,,0,2,1,1,B01
202000003613,2,10,,0,2,6,10,A01
202000003614,2,33,,0,0,9,1,A01
202000003615,2,7,,8,0,9,17,A01
202000003615,2,2,,0,2,9,1,B01
202000003616,1,7,,15,0,0,3,A01
202000003617,1,2,,0,0,0,1,A01
202000003618,1,33,,12,0,1,0,A01
202000003619,1,7,,3,0,1,1,A01
202000003620,1,2,,3,0,0,1,A01
202000003621,1,7,,6,0,1,0,A01
202000003622,1,7,,0,0,4,23,A01
202000003622,1,7,,0,2,4,23,B01
202000003622,1,7,,0,2,1,2,C01
202000003623,1,10,,13,0,2,14,A01
202000003624,2,33,,13,0,1,14,A01
202000003625,3,7,,13,0,3,14,A01
202000003626,1,7,,0,2,3,1,A01
202000003626,2,7,,0,2,3,5,B01
202000003627,2,7,,17,0,3,13,A01
202000003628,1,7,,0,2,3,1,B01
202000003628,2,2,,0,2,3,13,A01
202000003629,1,7,,0,2,3,13,A01
202000003629,2,7,,0,2,8,1,B01
202000003630,1,7,,0,2,1,19,A01
202000003630,2,7,,0,2,1,1,B01
202000003631,1,33,,0,2,9,1,A01
202000003631,2,7,,0,2,6,15,B01
202000003632,3,2,,0,0,0,1,A01
202000003633,1,7,,0,0,8,0,A01
202000003634,1,10,,0,0,0,15,A01
202000003634,2,1,,0,2,1,2,C01
202000003634,2,1,,0,0,4,21,B01
202000003635,2,7,,0,2,3,13,A01
202000003635,1,7,,0,2,3,1,B01
202000003636,1,7,,0,2,8,17,B01
202000003636,1,33,,0,2,7,17,A01
202000003637,2,33,,0,0,7,14,A01
202000003638,2,31,,12,0,7,17,A01
202000003638,1,1,,0,2,8,1,B01
202000003639,1,7,,0,2,3,13,A01
202000003639,2,15,,0,2,8,1,B01
202000003640,2,7,,13,0,1,1,A01
202000003641,2,33,,0,2,1,1,B01
202000003641,1,7,,0,2,2,15,A01
202000003642,1,33,,6,0,1,1,A01
202000003643,2,33,,6,0,2,1,A01
202000003644,2,33,,0,9,1,21,A01
202000003645,3,7,,0,2,2,15,A01
202000003645,3,32,,0,2,1,1,B01
202000003646,1,7,,0,2,2,15,A01
202000003646,2,2,,0,2,0,1,B01
202000003647,2,7,,0,1,3,16,A01
202000003648,1,7,,0,2,7,10,A01
202000003648,2,1,,0,2,1,1,B01
202000003649,1,30,,14,0,1,14,A01
202000003650,2,1,,0,2,1,1,A01
202000003650,2,7,,0,2,5,22,Z01
202000003651,2,33,,1,2,9,17,A01
202000003651,2,7,,0,2,3,1,B01
202000003652,1,50,,0,1,8,1,A01
202000003653,2,2,,0,2,8,1,A01
202000003653,1,7,,0,2,1,15,B01
202000003654,3,7,,0,1,1,1,A01
202000003655,2,7,,0,2,8,15,A01
202000003655,2,30,,0,2,2,17,B01
202000003656,2,7,,0,2,3,1,B01
202000003656,1,7,,0,2,2,5,A01
202000003657,3,7,,0,0,3,15,A01
202000003657,3,7,,0,0,7,17,B01
202000003658,1,7,,0,1,2,1,A01
202000003659,-1,7,,0,2,1,1,A01
202000003659,-1,7,,0,2,7,16,B01
202000003660,3,7,,0,2,1,1,B01
202000003660,3,7,,0,2,7,19,A01
202000003661,1,7,,0,2,1,1,A01
202000003661,1,7,,0,2,7,1,B01
202000003662,1,7,,0,2,3,16,A01
202000003662,1,1,,0,2,1,1,B01
202000003663,2,7,,0,2,2,16,A01
202000003663,2,50,,0,2,1,26,B01
202000003664,1,7,,0,2,4,26,B01
202000003664,1,7,,0,2,1,1,A01
202000003665,1,7,,0,2,1,1,B01
202000003665,2,7,,0,2,3,13,A01
202000003666,1,7,,0,2,1,1,C01
202000003666,1,7,,0,2,3,1,B01
202000003666,2,7,,0,2,7,13,A01
202000003667,0,7,,0,0,8,9,B01
202000003667,0,1,,0,2,1,1,A01
202000003668,1,7,,0,2,3,19,A01
202000003668,2,33,,0,2,1,1,B01
202000003669,1,7,,0,2,8,15,A01
202000003669,1,7,,0,2,1,17,B01
202000003670,3,7,,0,9,2,1,A01
202000003670,1,1,,0,2,1,1,B01
202000003671,2,7,,0,9,5,19,A01
202000003671,1,1,,0,2,1,0,B01
202000003672,2,14,,0,2,1,1,B01
202000003672,1,7,,0,2,1,1,A01
202000003673,3,7,,0,2,3,15,A01
202000003673,3,33,,0,2,1,3,B01
202000003674,3,7,,0,1,3,15,A01
202000003675,1,7,,13,0,9,1,A01
202000003676,1,2,,0,0,0,0,A01
202000003677,1,7,,13,2,9,1,A01
202000003677,2,7,,14,0,7,1,B01
202000003678,3,7,,0,1,7,2,A01
202000003679,2,7,,0,2,3,1,B01
202000003679,1,0,,0,2,0,0,A01
202000003680,2,7,,0,0,3,1,B01
202000003680,1,7,,0,0,3,13,A01
202000003681,1,7,,0,1,3,1,A01
202000003682,1,7,,13,0,2,1,A01
202000003683,0,14,,3,0,2,2,A01
202000003684,1,7,,8,0,1,1,A01
202000003685,0,2,,6,0,0,1,A01
202000003686,1,7,,13,0,9,1,A01
202000003687,0,7,,0,1,6,20,A01
202000003688,2,15,,0,2,3,1,B01
202000003688,1,7,,0,2,3,13,A01
202000003689,2,7,,0,2,3,1,B01
202000003689,1,7,,0,2,3,13,A01
202000003690,1,10,,0,0,0,14,A01
202000003691,0,2,,0,0,7,15,A01
202000003692,2,7,,0,2,7,17,A01
202000003692,2,33,,0,2,8,1,B01
202000003693,2,7,,0,0,4,2,B01
202000003693,2,7,,0,2,1,2,A01
202000003694,1,14,,0,2,2,1,A01
202000003694,2,7,,0,0,1,1,B01
202000003695,3,10,,13,0,9,1,A01
202000003696,1,33,,1,0,1,19,A01
202000003696,1,7,,0,0,6,24,B01
202000003697,3,32,,13,2,8,13,A01
202000003697,3,10,,0,2,3,1,B01
202000003698,1,1,,6,0,1,1,A01
202000003699,1,7,,2,0,1,0,A01
202000003700,1,37,1.0,2,0,2,1,A01
202000003701,1,1,,0,0,7,1,B01
202000003701,1,7,,0,2,1,1,A01
202000003702,2,7,,0,2,1,13,B01
202000003702,1,7,,0,2,1,1,A01
202000003703,1,7,,3,2,9,0,B01
202000003703,1,7,,0,2,2,0,A01
202000003703,1,7,,0,2,2,0,C01
202000003704,2,7,,0,2,4,2,C01
202000003704,2,7,,0,2,1,2,D01
202000003704,2,0,,0,2,4,2,Z01
202000003704,2,7,,0,2,4,1,A01
202000003705,1,10,,0,2,6,11,A01
202000003705,1,33,,0,2,2,0,B01
202000003706,1,7,,0,2,4,9,A01
202000003706,1,7,,0,2,1,2,B01
202000003707,2,32,,0,2,3,3,B01
202000003707,2,7,,0,2,2,0,A01
202000003708,1,7,,0,2,6,1,A01
202000003708,1,7,,0,2,1,2,Z01
202000003709,1,0,,0,0,0,0,Z01
202000003709,1,10,,0,9,4,2,A01
202000003710,2,7,,0,2,0,0,C01
202000003710,2,7,,0,2,4,2,B01
202000003710,2,7,,0,2,1,1,A01
202000003711,1,7,,0,2,3,1,B01
202000003711,2,7,,0,2,1,15,A01
202000003712,1,7,,0,2,4,2,B01
202000003712,1,7,,0,2,1,2,A01
202000003713,1,7,,0,2,4,1,B01
202000003713,1,7,,0,2,1,1,A01
202000003714,2,7,,4,0,3,1,A01
202000003715,1,7,,0,0,3,1,A01
202000003716,1,7,,0,2,1,2,A01
202000003716,1,7,,0,2,4,2,B01
202000003716,1,7,,0,2,4,2,C01
202000003717,1,7,,0,0,0,1,A01
202000003718,1,7,,13,0,7,1,A01
202000003719,1,7,,0,2,4,2,A01
202000003719,1,7,,0,2,1,2,B01
202000003720,2,7,,0,2,1,1,B01
202000003720,2,7,,0,2,6,1,A01
202000003721,1,80,,0,1,1,1,A01
202000003722,0,2,,0,2,4,2,B01
202000003722,0,7,,0,2,1,2,A01
202000003723,2,2,,0,2,4,1,B01
202000003723,2,7,,0,2,1,1,A01
202000003724,1,32,,0,1,1,17,A01
202000003725,2,7,,0,2,1,2,B01
202000003725,2,10,,0,2,1,2,C01
202000003725,0,7,,0,2,4,2,A01
202000003726,2,7,,0,2,1,2,A01
202000003726,2,7,,0,2,4,2,B01
202000003727,2,7,,0,1,3,15,A01
202000003728,0,7,,0,2,4,0,B01
202000003728,0,7,,0,2,1,2,A01
202000003729,2,7,,0,2,1,1,B01
202000003729,1,7,,7,2,8,19,A01
202000003730,1,7,,0,2,8,1,A01
202000003730,2,7,,0,2,3,5,B01
202000003731,2,7,,0,2,2,9,B01
202000003731,2,33,,0,2,3,1,A01
202000003732,2,7,,0,1,2,15,A01
202000003733,2,10,,0,2,3,1,A01
202000003733,2,7,,0,2,5,1,B01
202000003734,1,7,,0,1,2,1,A01
202000003735,2,7,,0,2,0,1,B01
202000003735,2,7,,15,2,3,19,A01
202000003736,1,7,,0,2,1,9,A01
202000003736,1,7,,0,2,1,1,C01
202000003736,2,7,,0,2,2,1,B01
202000003737,2,7,,0,2,1,1,A01
202000003737,1,7,,0,2,1,1,B01
202000003738,1,7,,0,2,2,16,A01
202000003738,1,7,,8,2,5,1,B01
202000003739,1,7,,0,2,4,1,B01
202000003739,1,7,,0,2,1,1,A01
202000003740,1,7,,0,1,3,26,A01
202000003741,2,7,,0,2,1,1,A01
202000003741,2,7,,0,2,0,0,D01
202000003741,2,7,,0,2,4,1,C01
202000003741,2,7,,0,2,4,1,B01
202000003742,1,7,,3,0,1,1,A01
202000003743,2,30,,0,2,8,1,B01
202000003743,1,7,,0,2,8,15,A01
202000003744,1,7,,0,1,8,24,A01
202000003745,1,31,,0,2,5,1,B01
202000003745,0,7,,0,2,3,19,A01
202000003746,0,7,,0,2,1,26,A01
202000003746,3,7,,0,2,1,26,B01
202000003747,1,10,,0,2,2,21,B01
202000003747,1,10,,0,0,6,1,A01
202000003748,2,7,,3,0,3,9,A01
202000003749,1,7,,0,2,3,1,B01
202000003749,1,7,,0,2,3,1,A01
202000003750,1,43,,0,2,2,1,A01
202000003750,1,7,,0,2,0,26,B01
202000003751,2,2,,0,2,1,1,B01
202000003751,1,7,,0,2,1,15,A01
202000003752,1,7,,0,2,0,0,A01
202000003752,1,33,,0,2,0,0,B01
202000003753,2,7,,1,0,4,14,A01
202000003754,3,7,,0,2,3,0,B01
202000003754,3,32,,0,2,2,0,A01
202000003755,1,7,,10,0,1,2,A01
202000003756,3,7,,0,1,1,26,A01
202000003757,2,7,,0,2,2,1,B01
202000003757,1,7,,0,2,3,9,A01
202000003758,1,7,,0,2,1,2,A01
202000003758,1,10,,0,2,4,2,B01
202000003759,2,7,,0,2,4,1,B01
202000003759,2,7,,0,2,1,2,A01
202000003760,2,32,,0,0,7,1,A01
202000003761,1,7,,0,2,7,1,B01
202000003761,1,10,,0,2,8,11,A01
202000003762,1,7,,11,0,3,13,A01
202000003763,1,7,,0,1,2,15,A01
202000003764,1,1,,0,1,1,1,A01
202000003765,2,30,,0,0,1,1,A01
202000003766,1,7,,1,0,1,14,A01
202000003767,1,10,,1,2,3,16,B01
202000003767,2,7,,0,2,2,1,A01
202000003768,3,34,,0,2,6,1,B01
202000003768,3,7,,0,2,7,12,A01
202000003769,3,7,,0,2,1,2,A01
202000003769,3,7,,0,1,4,1,B01
202000003770,1,7,,0,2,1,2,A01
202000003770,1,7,,0,2,4,1,B01
202000003771,1,7,,0,2,5,12,Z01
202000003771,1,32,,0,2,3,1,A01
202000003772,1,1,,1,0,1,14,B01
202000003773,1,7,,0,2,1,1,B01
202000003773,1,7,,0,2,8,9,A01
202000003774,2,10,,0,2,2,7,A01
202000003774,2,1,,0,2,4,7,B01
202000003775,1,34,,0,2,0,7,B01
202000003775,1,7,,0,2,2,16,A01
202000003776,1,7,,14,2,1,2,A01
202000003776,1,33,,5,2,0,0,B01
202000003777,1,7,,15,0,1,26,A01
202000003778,2,33,,14,0,9,26,A01
202000003779,1,7,,2,0,2,14,A01
202000003780,1,30,,0,1,0,26,A01
202000003781,2,7,,0,2,1,2,A01
202000003781,2,7,,0,2,4,2,B01
202000003782,3,7,,0,2,5,26,A01
202000003782,2,7,,0,2,2,1,B01
202000003783,3,7,,0,2,5,0,B01
202000003783,3,7,,0,2,1,9,A01
202000003784,1,32,,2,0,1,1,A01
202000003785,2,10,,0,2,1,2,A01
202000003785,2,7,,0,2,4,23,B01
202000003786,3,30,,0,0,0,1,A01
202000003787,1,7,,0,2,3,22,A01
202000003787,1,30,,0,2,1,2,B01
202000003788,1,7,,0,2,4,2,C01
202000003788,1,7,,0,2,4,2,B01
202000003788,1,7,,0,2,4,2,A01
202000003789,1,7,,0,2,3,1,B01
202000003789,2,7,,0,0,8,13,A01
202000003790,1,7,,2,0,1,14,A01
202000003791,2,31,,0,2,1,1,B01
202000003791,1,7,,0,2,3,15,A01
202000003792,1,7,,13,0,2,1,A01
202000003793,0,7,,13,0,1,1,A01
202000003794,2,7,,15,0,0,1,A01
202000003795,1,7,,0,2,2,1,B01
202000003795,1,7,,0,2,8,23,A01
202000003796,2,7,,2,0,7,1,A01
202000003797,1,7,,0,2,1,15,A01
202000003797,2,2,,0,2,8,1,B01
202000003798,2,7,,13,0,1,13,A01
202000003799,1,7,,0,2,2,1,B01
202000003799,1,36,,0,2,6,15,A01
202000003800,1,33,,0,2,7,17,B01
202000003800,2,7,,0,2,8,13,A01
202000003801,2,7,,13,0,9,1,A01
202000003802,2,33,,0,1,1,1,A01
202000003803,3,2,,0,2,2,1,B01
202000003803,3,7,,0,2,3,1,A01
202000003804,1,7,,3,2,3,1,A01
202000003804,2,7,,3,2,3,1,B01
202000003805,1,7,,0,1,1,1,A01
202000003806,2,33,,15,0,9,17,A01
202000003807,1,7,,16,0,7,17,A01
202000003808,1,7,,0,1,1,1,A01
202000003809,1,7,,13,0,2,0,A01
202000003810,1,33,,0,0,7,1,A01
202000003811,1,7,,2,0,1,0,A01
202000003812,1,30,,12,0,7,0,A01
202000003813,1,7,,2,0,3,1,A01
202000003814,2,7,,13,0,2,14,A01
202000003815,1,7,,3,0,2,1,A01
202000003816,1,7,,0,2,1,1,B01
202000003816,1,7,,4,2,1,1,A01
202000003817,1,7,,0,1,2,1,A01
202000003818,2,33,,0,2,7,17,A01
202000003818,2,7,,0,2,8,15,B01
202000003819,0,33,,0,2,1,1,B01
202000003819,3,10,,0,2,2,15,A01
202000003820,2,7,,0,2,1,1,B01
202000003820,1,7,,0,2,1,13,A01
202000003821,1,10,,6,0,3,1,A01
202000003822,1,7,,13,0,1,13,A01
202000003823,1,7,,2,0,8,1,A01
202000003824,2,10,,0,2,1,1,C01
202000003824,2,10,,0,2,8,1,B01
202000003824,1,10,,0,2,1,0,A01
202000003825,3,2,,0,2,2,1,A01
202000003825,3,7,,0,2,1,19,B01
202000003826,2,7,,0,9,1,13,A01
202000003826,1,1,,0,2,0,0,B01
202000003827,1,10,,3,2,1,2,C01
202000003827,1,10,,3,2,4,2,A01
202000003827,1,10,,3,2,4,2,B01
202000003828,1,7,,0,2,2,21,A01
202000003828,1,7,,0,2,6,1,B01
202000003829,1,31,,0,0,7,1,A01
202000003830,2,7,,0,2,5,2,D01
202000003830,2,7,,0,2,4,1,B01
202000003830,2,7,,0,2,4,2,C01
202000003830,2,7,,0,2,1,2,A01
202000003831,1,7,,0,2,1,2,A01
202000003831,1,7,,0,2,4,23,B01
202000003832,1,7,,0,2,3,1,B01
202000003832,1,7,,3,2,1,1,A01
202000003833,2,7,,4,0,1,1,A01
202000003834,2,17,,4,0,1,1,A01
202000003835,1,7,,0,2,1,1,A01
202000003835,3,7,,0,2,9,2,B01
202000003835,1,7,,0,2,4,2,C01
202000003836,2,7,,0,2,3,2,A01
202000003836,2,7,,0,2,4,21,B01
202000003837,2,33,,0,0,9,13,A01
202000003838,1,7,,0,2,6,0,A01
202000003838,1,33,,0,2,1,0,B01
202000003839,1,7,,0,2,2,12,A01
202000003839,1,7,,0,2,3,1,C01
202000003839,1,33,,0,2,6,3,B01
202000003840,2,31,,0,2,1,3,A01
202000003840,2,33,,0,2,4,3,B01
202000003841,1,7,,0,2,8,1,B01
202000003841,1,14,,0,2,2,12,A01
202000003842,3,7,,0,1,3,1,A01
202000003843,2,7,,0,2,7,15,A01
202000003843,1,99,,0,2,1,26,B01
202000003844,3,7,,14,2,1,15,A01
202000003844,3,33,,14,0,0,0,B01
202000003845,3,7,,0,2,3,1,A01
202000003845,3,7,,12,0,5,23,B01
202000003846,0,1,,0,2,1,1,B01
202000003846,0,7,,0,9,8,26,A01
202000003847,2,1,,0,1,1,1,B01
202000003848,1,7,,0,2,8,2,B01
202000003848,1,10,,0,2,2,12,A01
202000003849,1,1,,0,9,0,21,A01
202000003850,2,7,,0,2,9,1,A01
202000003850,2,10,,0,2,7,1,B01
202000003851,3,7,,0,2,1,1,B01
202000003851,3,7,,0,2,1,1,A01
202000003852,1,43,,0,0,1,14,A01
202000003853,1,7,,0,2,1,1,A01
202000003853,1,7,,0,2,4,1,B01
202000003854,1,10,,0,2,9,1,B01
202000003854,1,7,,0,2,3,13,A01
202000003855,2,7,,0,2,0,0,B01
202000003855,1,1,,0,2,2,26,A01
202000003856,1,7,,0,2,1,15,A01
202000003856,1,1,,0,2,2,26,B01
202000003857,2,99,,0,2,2,0,B01
202000003857,2,99,,0,2,3,15,A01
202000003858,2,7,,1,0,6,0,B01
202000003858,1,7,,2,2,9,1,A01
202000003859,0,7,,0,1,1,1,A01
202000003860,3,3,,0,2,3,1,A01
202000003860,2,1,,0,2,2,12,B01
202000003861,1,33,,0,2,1,17,A01
202000003861,1,7,,0,2,3,15,B01
202000003862,1,7,,0,2,7,1,B01
202000003862,2,1,,0,2,1,1,A01
202000003863,2,7,,0,2,4,2,D01
202000003863,2,7,,0,2,1,2,A01
202000003863,2,7,,0,2,1,2,B01
202000003863,2,7,,0,2,1,2,C01
202000003864,2,7,,0,2,1,2,A01
202000003864,2,7,,0,2,4,2,B01
202000003864,2,7,,0,2,6,2,C01
202000003865,0,7,,0,1,4,4,A01
202000003866,0,7,,0,2,1,1,B01
202000003866,3,31,,0,2,1,5,A01
202000003867,3,33,,1,0,7,1,B01
202000003867,3,7,,0,0,2,15,A01
202000003868,3,7,,0,1,1,26,A01
202000003869,1,7,,0,2,1,1,A01
202000003869,1,7,,0,2,4,23,B01
202000003870,0,7,,1,0,1,14,A01
202000003871,1,7,,0,2,3,10,A01
202000003871,2,2,,0,2,1,1,B01
202000003872,3,7,,0,1,8,23,B01
202000003872,3,7,,0,1,1,26,A01
202000003873,2,7,,0,2,5,1,B01
202000003873,3,32,,0,2,1,21,A01
202000003873,2,7,,0,9,0,20,C01
202000003874,1,7,,0,2,1,1,Z01
202000003874,1,60,,0,2,4,1,B01
202000003875,1,1,,0,2,1,1,B01
202000003875,1,7,,0,2,5,16,A01
202000003876,1,1,,0,2,1,15,B01
202000003876,2,7,,0,9,5,1,A01
202000003877,1,7,,14,9,7,9,A01
202000003877,1,0,,14,2,7,1,B01
202000003878,3,1,,0,2,4,0,B01
202000003878,3,14,,0,9,2,12,A01
202000003879,1,7,,1,0,1,16,A01
202000003880,2,32,,14,0,1,13,A01
202000003881,3,31,,0,2,1,1,A01
202000003881,3,7,,0,2,6,16,B01
202000003882,2,7,,0,2,1,13,A01
202000003882,1,7,,0,2,1,1,B01
202000003883,3,30,,0,1,0,1,A01
202000003884,1,33,,0,2,5,1,B01
202000003884,1,7,,0,2,2,9,A01
202000003885,1,7,,0,2,4,20,B01
202000003885,1,7,,0,2,2,1,A01
202000003886,1,33,,3,0,1,1,A01
202000003887,1,7,,0,1,4,23,A01
202000003887,1,7,,0,2,1,2,B01
202000003888,1,7,,0,2,2,16,B01
202000003888,1,33,,0,2,1,18,A01
202000003889,2,1,,0,2,1,1,B01
202000003889,1,7,,0,2,3,15,A01
202000003890,1,7,,0,2,3,15,B01
202000003890,1,2,,0,2,1,17,A01
202000003891,1,7,,0,2,1,9,B01
202000003891,1,33,,0,2,7,1,A01
202000003892,1,34,,12,0,7,14,A01
202000003893,1,7,,0,1,4,20,A01
202000003894,3,7,,0,2,4,2,A01
202000003894,3,7,,0,2,1,2,B01
202000003895,1,7,,7,0,1,9,A01
202000003896,2,32,,0,2,7,17,B01
202000003896,2,7,,0,2,3,10,A01
202000003897,3,7,,0,2,2,0,B01
202000003897,3,7,,0,2,1,15,A01
202000003898,1,32,,0,2,1,2,A01
202000003898,1,7,,0,2,6,2,B01
202000003899,3,7,,0,2,1,1,B01
202000003899,0,7,,0,2,2,1,A01
202000003900,0,7,,0,2,4,0,B01
202000003900,2,7,,0,2,1,0,A01
202000003901,1,7,,0,1,4,4,A01
202000003902,0,10,,0,2,2,15,A01
202000003902,2,80,,0,2,7,1,B01
202000003903,2,30,,0,2,1,19,A01
202000003903,2,32,,0,2,1,1,B01
202000003904,1,33,,0,5,1,1,A01
202000003905,3,7,,0,2,3,0,A01
202000003905,3,1,,0,2,6,0,B01
202000003906,2,7,,0,1,3,15,A01
202000003907,2,32,,0,2,3,1,B01
202000003907,1,7,,0,2,1,15,A01
202000003908,2,33,,0,1,1,1,A01
202000003909,2,13,,0,2,7,1,A01
202000003909,1,7,,0,2,1,1,B01
202000003910,1,37,1.0,0,2,4,23,A01
202000003910,1,20,,0,2,1,26,B01
202000003911,2,33,,0,2,1,17,A01
202000003911,2,7,,0,2,3,15,B01
202000003912,1,7,,0,2,4,23,B01
202000003912,1,30,,0,2,1,2,A01
202000003913,1,33,,0,0,7,1,A01
202000003914,1,7,,0,2,2,11,A01
202000003914,1,7,,0,2,6,1,B01
202000003914,1,31,,0,2,3,3,C01
202000003915,1,7,,0,2,7,12,Z01
202000003915,1,33,,0,2,8,3,A01
202000003916,1,7,,0,2,3,1,A01
202000003916,1,7,,0,2,8,1,B01
202000003917,1,37,1.0,0,1,7,1,A01
202000003918,1,7,,0,1,0,1,Z01
202000003919,1,50,,0,1,8,1,A01
202000003920,1,30,,0,2,1,15,A01
202000003920,1,7,,0,2,5,1,B01
202000003921,3,30,,1,0,2,14,A01
202000003922,1,7,,0,2,5,2,B01
202000003922,1,43,,0,2,2,2,A01
202000003923,1,7,,0,2,3,15,A01
202000003923,2,7,,0,2,8,1,B01
202000003924,3,7,,14,0,1,1,Z01
202000003925,1,1,,0,2,8,1,B01
202000003925,1,30,,0,2,1,16,A01
202000003926,2,7,,0,1,0,1,A01
202000003927,2,1,,0,2,1,7,B01
202000003927,2,14,,0,2,8,22,A01
202000003928,2,50,,0,0,0,1,A01
202000003929,2,50,,0,1,4,25,Z01
202000003930,1,33,,0,2,3,1,B01
202000003930,1,7,,0,2,6,1,A01
202000003931,2,7,,0,2,8,1,B01
202000003931,2,7,,0,2,1,1,A01
202000003932,2,60,,0,2,0,13,A01
202000003932,2,13,,0,2,0,0,Z01
202000003933,1,7,,0,2,1,2,A01
202000003933,1,7,,0,2,4,2,B01
202000003934,1,7,,0,2,1,9,Z01
202000003934,1,1,,0,2,4,9,A01
202000003935,1,32,,0,0,0,7,A01
202000003936,2,33,,0,1,1,1,A01
202000003937,1,7,,0,2,6,17,A01
202000003937,1,2,,0,2,1,1,B01
202000003938,3,30,,0,2,8,15,A01
202000003938,1,7,,0,2,1,1,B01
202000003939,1,7,,0,2,0,0,B01
202000003939,1,7,,0,2,6,1,A01
202000003940,-1,34,,0,2,1,1,A01
202000003940,-1,7,,0,2,5,15,B01
202000003941,2,7,,0,1,3,26,A01
202000003942,2,7,,2,0,1,1,A01
202000003943,2,2,,0,2,1,17,A01
202000003943,2,7,,0,2,8,15,B01
202000003944,2,7,,1,0,2,1,A01
202000003945,1,2,,0,9,1,1,B01
202000003945,1,1,,0,2,4,19,A01
202000003946,2,33,,0,2,6,26,B01
202000003946,1,7,,0,2,1,15,A01
202000003947,1,7,,0,2,3,1,B01
202000003947,1,7,,0,2,1,9,A01
202000003948,1,7,,0,2,4,23,B01
202000003948,1,7,,0,2,1,2,A01
202000003949,2,10,,0,2,3,2,A01
202000003949,1,14,,0,2,3,18,B01
202000003950,1,7,,12,0,2,1,B01
202000003950,3,7,,0,2,1,19,A01
202000003951,2,33,,0,0,9,26,A01
202000003952,3,10,,0,2,1,2,A01
202000003952,3,1,,0,2,4,2,B01
202000003953,0,7,,7,0,2,15,A01
202000003953,0,7,,0,2,3,1,B01
202000003954,2,1,,0,2,0,1,A01
202000003954,1,21,,0,2,8,1,B01
202000003955,1,7,,0,1,2,1,A01
202000003956,3,7,,0,2,3,15,B01
202000003956,3,33,,0,2,0,17,A01
202000003957,1,7,,3,0,1,2,A01
202000003958,2,7,,0,1,2,1,A01
202000003959,2,7,,0,0,8,10,A01
202000003959,2,31,,0,2,1,2,B01
202000003960,1,2,,7,0,3,1,A01
202000003961,2,7,,0,2,7,15,A01
202000003961,1,7,,0,2,1,1,B01
202000003962,2,7,,0,2,3,1,B01
202000003962,3,7,,0,2,3,1,A01
202000003963,1,7,,13,0,9,21,A01
