Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
200800001527,0,7,0,0,2,1,13,A01
200800001527,0,7,0,0,2,1,1,B01
200800001528,0,10,0,0,2,3,13,A01
200800001528,0,38,6,0,2,3,1,B01
200800001529,0,7,0,0,2,1,9,A01
200800001529,0,7,0,0,0,4,1,B01
200800001530,0,7,0,0,2,1,1,A01
200800001530,0,7,0,0,2,4,1,B01
200800001530,0,7,0,0,0,4,1,C01
200800001531,0,7,0,0,2,3,13,A01
200800001531,0,7,0,0,2,8,1,B01
200800001532,0,10,0,0,1,1,1,A01
200800001533,0,32,0,0,2,1,17,A01
200800001533,0,7,0,0,2,1,9,B01
200800001534,0,7,0,0,1,1,1,A01
200800001535,0,7,0,0,2,1,15,A01
200800001535,0,7,0,0,2,1,1,B01
200800001536,0,7,0,0,2,2,2,A01
200800001536,0,10,0,0,2,6,2,B01
200800001537,1,7,0,0,2,0,15,A01
200800001537,0,1,0,0,2,1,2,B01
200800001538,0,34,0,0,2,8,1,A01
200800001538,0,10,0,0,2,1,1,B01
200800001539,0,32,0,0,2,1,1,A01
200800001539,0,7,0,0,2,1,15,B01
200800001540,0,7,0,0,2,0,21,A01
200800001540,0,32,0,0,2,0,21,B01
200800001541,0,7,0,8,0,2,1,A01
200800001542,0,10,0,0,2,1,9,A01
200800001542,0,32,0,0,2,7,1,B01
200800001543,0,7,0,0,2,1,15,A01
200800001543,0,33,0,1,2,1,21,B01
200800001544,2,7,0,12,0,1,1,A01
200800001545,0,33,0,0,2,1,1,B01
200800001545,0,7,0,0,2,7,1,A01
200800001546,0,2,0,0,2,7,15,B01
200800001546,1,32,0,0,2,0,13,A01
200800001547,0,33,0,0,2,1,17,A01
200800001547,0,7,0,0,2,1,19,B01
200800001547,0,7,0,0,2,3,1,C01
200800001548,0,7,0,0,2,2,15,A01
200800001548,0,30,0,0,2,1,0,B01
200800001549,0,7,0,0,2,1,1,B01
200800001549,0,7,0,0,2,8,15,A01
200800001550,0,7,0,0,0,0,1,B01
200800001550,0,30,0,0,9,0,1,A01
200800001551,0,10,0,0,1,1,1,A01
200800001552,1,32,0,0,1,0,17,A01
200800001553,0,7,0,0,2,1,1,A01
200800001553,0,30,0,0,2,8,1,B01
200800001554,0,7,0,1,0,1,0,A01
200800001555,0,33,0,0,0,0,1,A01
200800001555,0,7,0,0,1,3,1,B01
200800001556,0,7,0,3,0,1,1,A01
200800001557,0,7,0,8,0,1,0,A01
200800001558,0,7,0,0,2,1,1,A01
200800001558,0,7,0,0,2,9,1,B01
200800001558,0,7,0,0,2,4,1,C01
200800001559,0,7,0,8,0,8,15,A01
200800001559,0,33,0,0,2,1,1,B01
200800001560,0,33,0,0,2,1,1,B01
200800001560,0,7,0,0,2,3,10,A01
200800001561,0,7,0,1,2,1,1,A01
200800001561,0,7,0,0,2,3,19,B01
200800001561,0,7,0,0,2,8,0,C01
200800001562,0,7,0,0,1,1,0,A01
200800001563,0,7,0,0,2,1,0,A01
200800001563,2,7,0,0,2,2,0,B01
200800001564,0,30,0,0,2,6,2,B01
200800001565,0,31,0,0,2,8,1,A01
200800001565,1,7,0,0,0,0,0,B01
200800001566,0,7,0,0,1,1,1,A01
200800001567,0,7,0,0,1,3,15,A01
200800001568,0,7,0,8,2,1,5,A01
200800001568,0,7,0,0,2,1,1,B01
200800001569,0,7,0,2,0,1,1,A01
200800001570,0,7,0,0,1,4,20,A01
200800001571,0,7,0,1,0,1,0,A01
200800001572,1,7,0,0,0,0,0,A01
200800001573,0,7,0,0,2,1,15,A01
200800001573,0,7,0,0,2,3,1,B01
200800001574,0,7,0,0,2,3,0,A01
200800001574,0,7,0,0,2,3,0,B01
200800001575,0,34,0,0,2,1,17,A01
200800001575,0,7,0,0,2,8,15,B01
200800001576,0,7,0,0,2,4,9,A01
200800001576,0,33,0,0,2,9,1,B01
200800001577,0,7,0,0,2,1,1,A01
200800001577,0,33,0,0,2,8,3,B01
200800001578,0,7,0,0,0,7,15,A01
200800001578,0,10,0,0,0,1,1,B01
200800001579,0,7,0,0,2,1,1,A01
200800001579,0,31,0,0,0,6,1,B01
200800001580,0,7,0,0,0,3,15,A01
200800001580,0,31,0,0,0,8,1,B01
200800001581,0,7,0,0,0,0,1,A01
200800001581,0,32,0,0,2,7,2,B01
200800001582,0,7,0,0,0,0,0,A01
200800001582,0,34,0,0,2,7,0,B01
200800001583,0,7,0,0,2,2,1,A01
200800001583,0,31,0,0,2,1,1,B01
200800001583,0,31,0,0,2,1,1,C01
200800001584,1,7,0,0,2,0,12,A01
200800001584,0,32,0,0,2,3,1,B01
200800001585,0,7,0,0,2,1,1,A01
200800001585,0,7,0,0,2,4,1,B01
200800001586,0,14,0,0,1,2,0,A01
200800001587,0,7,0,0,2,1,9,A01
200800001587,0,2,0,0,2,1,1,B01
200800001588,0,2,0,0,2,1,17,B01
200800001588,0,7,0,0,9,1,15,A01
200800001589,0,7,0,0,0,9,1,A01
200800001590,0,7,0,0,2,1,15,A01
200800001590,0,33,0,0,2,2,1,B01
200800001591,0,7,0,1,2,1,1,B01
200800001591,0,7,0,8,2,8,1,A01
200800001592,0,7,0,0,2,1,2,A01
200800001592,0,7,0,0,2,4,2,B01
200800001593,0,7,0,0,2,1,2,A01
200800001593,0,7,0,0,2,4,2,B01
200800001594,0,30,0,0,2,1,2,A01
200800001594,0,7,0,0,2,5,2,B01
200800001595,0,7,0,1,0,8,13,A01
200800001595,0,32,0,0,2,8,17,B01
200800001596,0,7,0,0,2,2,1,A01
200800001596,0,7,0,0,2,8,10,B01
200800001597,1,7,0,0,0,0,19,A01
200800001597,0,32,0,0,0,0,21,B01
200800001598,0,7,0,0,1,2,20,A01
200800001599,0,7,0,0,2,1,13,A01
200800001599,0,33,0,0,2,0,1,B01
200800001600,1,7,0,0,1,1,0,A01
200800001601,0,7,0,0,2,5,2,B01
200800001601,0,7,0,0,2,1,2,C01
200800001601,0,7,0,0,2,9,2,A01
200800001602,0,7,0,0,0,8,5,C01
200800001602,0,7,0,0,0,8,5,B01
200800001602,0,7,0,0,0,3,5,A01
200800001603,0,7,0,8,2,2,5,A01
200800001603,0,7,0,0,2,8,15,B01
200800001604,0,7,0,0,2,1,2,A01
200800001604,0,7,0,0,2,4,2,B01
200800001605,0,7,0,0,2,1,2,A01
200800001605,0,7,0,0,0,4,2,B01
200800001606,0,10,0,1,0,1,13,A01
200800001607,2,13,0,0,2,3,5,A01
200800001607,0,7,0,0,2,1,9,B01
200800001608,0,33,0,0,0,4,2,A01
200800001609,0,32,0,0,0,8,1,A01
200800001609,0,7,0,0,0,0,15,B01
200800001610,0,7,0,0,2,1,15,A01
200800001610,0,7,0,0,0,4,1,B01
200800001611,0,33,0,0,2,1,17,A01
200800001611,0,7,0,0,2,3,15,B01
200800001612,1,7,0,0,0,0,0,A01
200800001612,0,7,0,2,2,5,15,B01
200800001613,0,33,0,0,1,0,21,A01
200800001614,0,7,0,0,1,2,2,A01
200800001615,0,7,0,1,0,0,0,A01
200800001616,0,33,0,0,2,1,21,A01
200800001616,0,7,0,0,0,5,23,B01
200800001617,0,7,0,0,2,1,0,A01
200800001617,0,7,0,0,0,4,2,B01
200800001618,0,32,0,0,2,2,15,A01
200800001618,1,7,0,0,2,3,0,B01
200800001619,0,7,0,3,2,3,1,A01
200800001619,1,7,0,0,0,0,0,B01
200800001620,0,7,0,1,1,1,1,A01
200800001621,1,34,0,0,1,1,0,A01
200800001621,1,7,0,0,1,0,0,B01
200800001621,1,7,0,0,0,0,0,D01
200800001622,0,7,0,0,2,8,1,B01
200800001622,0,7,0,0,2,1,1,A01
200800001623,0,7,0,9,2,0,16,A01
200800001623,0,7,0,9,2,0,16,B01
200800001624,0,7,0,0,2,1,2,A01
200800001624,0,7,0,0,0,4,23,B01
200800001625,0,30,0,0,2,1,17,A01
200800001625,0,10,0,0,2,3,9,B01
200800001626,0,7,0,0,2,1,15,A01
200800001626,0,32,0,0,2,1,1,B01
200800001627,0,7,0,0,2,2,21,A01
200800001627,0,7,0,0,2,6,1,B01
200800001628,0,7,0,6,2,3,1,A01
200800001628,0,10,0,15,2,8,23,B01
200800001629,0,7,0,0,2,1,1,A01
200800001629,0,7,0,0,2,4,1,B01
200800001630,0,7,0,0,1,2,1,A01
200800001631,0,7,0,0,2,1,2,A01
200800001631,0,7,0,0,2,4,23,B01
200800001631,0,7,0,0,2,4,23,C01
200800001632,0,31,0,0,2,1,1,A01
200800001632,0,7,0,0,2,8,15,B01
200800001633,0,30,0,0,2,5,15,A01
200800001633,0,7,0,0,2,1,1,B01
200800001634,0,30,0,0,0,0,1,A01
200800001635,0,7,0,9,0,1,0,A01
200800001636,0,7,0,0,0,5,16,A01
200800001636,0,7,0,0,2,1,1,B01
200800001637,0,7,0,0,2,1,9,A01
200800001637,0,7,0,0,2,7,15,B01
200800001638,0,37,0,0,2,2,1,A01
200800001638,0,7,0,0,2,3,16,B01
200800001639,0,7,0,0,2,1,1,A01
200800001639,0,7,0,0,2,8,15,B01
200800001640,0,7,0,0,1,4,4,A01
200800001641,0,7,0,0,2,1,2,A01
200800001641,0,7,0,0,2,4,2,B01
200800001642,0,32,0,0,2,1,5,A01
200800001642,0,7,0,0,6,1,1,B01
200800001643,0,30,0,0,1,1,1,A01
200800001644,0,30,0,11,0,8,1,A01
200800001645,0,7,0,0,2,5,10,A01
200800001645,0,30,0,0,2,1,1,B01
200800001646,0,7,0,0,2,3,15,A01
200800001646,0,2,0,0,2,5,1,B01
200800001647,0,30,0,0,2,8,2,B01
200800001647,1,7,0,0,2,0,0,A01
200800001648,0,10,0,0,2,1,1,A01
200800001648,0,7,0,0,2,4,16,B01
200800001649,0,7,0,0,2,3,15,A01
200800001649,0,32,0,0,2,2,17,B01
200800001650,0,7,0,0,2,2,1,A01
200800001650,0,7,0,0,2,8,1,B01
200800001651,0,33,0,14,0,8,0,A01
200800001652,0,7,0,12,0,0,0,A01
200800001653,0,7,0,0,2,1,19,A01
200800001653,0,31,0,0,2,8,1,B01
200800001654,0,34,0,12,0,7,2,A01
200800001655,0,33,0,0,1,1,0,A01
200800001656,0,7,0,0,2,1,15,A01
200800001656,0,33,0,0,2,1,1,B01
200800001657,0,7,0,0,2,1,10,A01
200800001657,0,31,0,0,2,8,1,B01
200800001658,0,7,0,0,2,1,1,B01
200800001658,1,32,0,0,1,1,1,A01
200800001659,2,7,0,0,2,1,1,A01
200800001659,0,7,0,0,2,4,23,B01
200800001659,0,7,0,0,2,3,1,C01
200800001659,0,7,0,0,2,6,23,D01
200800001660,0,32,0,5,0,0,1,A01
200800001661,0,7,0,0,2,2,9,A01
200800001661,0,7,0,0,2,1,1,B01
200800001662,0,7,0,0,2,1,13,A01
200800001662,0,7,0,0,2,1,1,B01
200800001662,0,15,0,0,2,3,1,C01
200800001663,0,7,0,0,0,0,0,A01
200800001663,0,7,0,0,0,4,0,B01
200800001664,0,7,0,0,2,2,9,A01
200800001664,0,30,0,0,2,2,1,B01
200800001665,0,7,0,0,2,1,2,A01
200800001665,0,7,0,0,2,4,2,B01
200800001666,0,7,0,0,2,4,11,A01
200800001666,0,7,0,0,2,3,23,B01
200800001666,0,7,0,0,2,1,1,C01
200800001666,1,14,0,0,2,1,0,D01
200800001667,0,7,0,0,2,3,9,A01
200800001667,0,32,0,0,2,8,2,B01
200800001668,0,7,0,0,2,3,15,A01
200800001668,0,7,0,0,2,1,1,B01
200800001669,0,7,0,0,0,0,1,A01
200800001669,0,33,0,0,0,0,0,B01
200800001670,0,7,0,0,1,3,2,A01
200800001671,0,7,0,0,2,1,13,A01
200800001671,0,7,0,0,2,1,14,B01
200800001672,0,7,0,0,2,8,9,B01
200800001672,0,34,0,0,2,1,1,A01
200800001673,1,7,0,0,1,1,1,A01
200800001674,0,33,0,0,2,1,1,B01
200800001674,0,7,0,0,2,2,15,A01
200800001675,0,7,0,0,2,1,15,A01
200800001675,0,7,0,0,2,1,1,B01
200800001676,1,32,0,0,1,0,5,A01
200800001677,0,31,0,0,2,1,17,A01
200800001677,0,7,0,0,2,3,9,B01
200800001678,0,10,0,0,1,3,15,A01
200800001679,1,7,0,0,1,0,0,A01
200800001680,0,7,0,0,9,1,5,A01
200800001680,0,1,0,0,2,1,1,B01
200800001681,0,7,0,0,2,6,0,A01
200800001681,0,34,0,0,2,1,0,B01
200800001682,0,7,0,0,1,2,13,A01
200800001683,0,7,0,3,0,8,2,A01
200800001684,0,33,0,0,2,1,17,A01
200800001684,0,7,0,0,2,1,20,B01
200800001685,0,7,0,0,2,3,15,A01
200800001685,0,1,0,0,2,7,1,B01
200800001686,0,32,0,0,2,1,2,A01
200800001686,0,7,0,0,2,4,2,B01
200800001687,0,30,0,0,2,2,2,A01
200800001687,0,7,0,0,0,6,23,B01
200800001688,0,7,0,0,2,3,2,A01
200800001688,0,7,0,0,2,5,2,B01
200800001689,0,33,0,0,2,1,0,B01
200800001689,1,7,0,0,2,3,0,A01
200800001690,0,30,0,0,2,1,1,A01
200800001690,0,10,0,0,2,1,1,B01
200800001691,0,7,0,0,2,3,0,A01
200800001691,0,34,0,0,2,1,0,B01
200800001692,1,7,0,0,2,0,9,A01
200800001692,0,30,0,0,4,0,21,B01
200800001693,0,7,0,0,1,2,1,A01
200800001694,0,33,0,0,2,8,1,A01
200800001694,0,14,0,0,2,3,1,B01
200800001695,0,33,0,0,2,1,2,B01
200800001695,0,7,0,0,2,7,2,A01
200800001696,0,33,0,0,0,0,0,A01
200800001697,0,2,0,0,2,1,1,A01
200800001697,0,7,0,0,2,4,15,B01
200800001698,0,7,0,0,1,4,4,A01
200800001699,0,33,0,0,2,1,2,A01
200800001699,0,7,0,0,2,4,1,B01
200800001700,0,7,0,0,2,0,0,A01
200800001700,0,7,0,0,2,0,0,B01
200800001701,0,30,0,0,2,0,17,B01
200800001701,0,7,0,0,2,8,15,A01
200800001702,0,10,0,0,0,7,2,A01
200800001702,0,7,0,0,0,1,2,B01
200800001703,0,7,0,0,2,2,1,A01
200800001703,0,7,0,0,2,1,1,B01
200800001704,0,32,0,0,0,3,1,A01
200800001705,0,7,0,0,4,3,19,A01
200800001705,0,40,0,0,2,1,2,B01
200800001706,0,7,0,0,2,8,1,A01
200800001706,0,7,0,0,2,1,1,B01
200800001707,0,30,0,0,2,8,1,B01
200800001707,0,7,0,0,2,2,19,A01
200800001708,0,7,0,0,2,8,1,A01
200800001708,0,7,0,0,2,1,1,B01
200800001709,0,31,0,1,0,1,2,A01
200800001709,0,7,0,0,0,4,2,B01
200800001710,0,33,0,0,0,0,1,A01
200800001710,0,33,0,0,0,6,2,B01
200800001710,0,7,0,0,0,3,1,C01
200800001711,0,7,0,0,1,1,2,A01
200800001712,0,7,0,0,2,1,9,A01
200800001712,0,30,0,0,2,7,1,B01
200800001713,0,7,0,0,2,2,9,A01
200800001713,0,32,0,0,2,1,2,B01
200800001714,1,7,0,1,0,1,1,A01
200800001714,0,7,0,0,0,4,23,B01
200800001715,0,7,0,0,2,1,9,A01
200800001715,0,30,0,0,2,2,1,B01
200800001716,0,7,0,0,2,7,15,A01
200800001716,0,33,0,0,2,1,0,B01
200800001717,0,2,0,0,2,1,0,A01
200800001717,0,7,0,0,0,7,0,B01
200800001718,0,7,0,0,2,3,1,B01
200800001718,0,7,0,0,2,2,15,A01
200800001719,0,7,0,0,2,3,15,A01
200800001719,0,33,0,0,2,1,1,B01
200800001720,0,7,0,0,9,1,15,A01
200800001720,0,30,0,0,2,1,17,B01
200800001721,0,7,0,0,2,3,15,A01
200800001721,0,30,0,0,2,1,17,B01
200800001722,0,7,0,0,2,7,15,A01
200800001722,0,7,0,0,2,1,1,B01
200800001723,0,7,0,8,0,0,6,A01
200800001724,0,2,0,15,0,0,0,A01
200800001725,0,7,0,0,9,3,16,A01
200800001725,0,1,0,0,2,4,1,B01
200800001726,0,7,0,0,2,2,0,A01
200800001726,0,7,0,0,0,3,15,B01
200800001727,0,7,0,0,2,3,10,A01
200800001727,0,32,0,0,2,1,17,B01
200800001728,0,7,0,0,2,8,13,A01
200800001728,0,33,0,0,2,1,17,B01
200800001729,1,7,0,0,2,1,1,A01
200800001729,0,7,0,0,2,4,23,B01
200800001730,0,7,0,0,2,2,15,A01
200800001730,0,30,0,0,2,1,2,B01
200800001731,0,7,0,0,2,1,0,A01
200800001731,0,7,0,0,2,1,1,B01
200800001732,0,7,0,0,0,1,2,A01
200800001732,0,7,0,0,0,4,2,B01
200800001733,0,7,0,0,1,4,4,A01
200800001734,0,33,0,0,2,1,1,A01
200800001734,0,10,0,0,2,5,1,B01
200800001735,0,2,0,0,2,1,3,A01
200800001735,0,7,0,0,2,3,15,B01
200800001736,0,7,0,0,0,7,15,A01
200800001736,0,30,0,0,2,1,0,B01
200800001737,0,32,0,0,0,7,0,A01
200800001738,0,99,0,0,0,4,16,B01
200800001738,0,7,0,0,2,1,1,A01
200800001739,0,7,0,0,2,3,1,B01
200800001739,0,7,0,0,2,2,9,A01
200800001740,0,7,0,8,2,1,15,A01
200800001740,0,7,0,0,0,3,1,B01
200800001741,0,7,0,0,0,4,23,B01
200800001741,0,7,0,0,2,1,2,A01
200800001742,0,33,0,0,0,4,23,A01
200800001742,0,7,0,0,0,1,2,B01
200800001743,0,7,0,0,1,1,15,A01
200800001744,1,7,0,0,2,0,14,A01
200800001744,0,30,0,0,2,8,1,B01
200800001745,0,37,0,0,1,2,0,A01
200800001746,0,7,0,0,2,1,1,A01
200800001746,0,7,0,0,2,4,1,B01
200800001747,1,33,0,0,1,0,15,A01
200800001748,0,7,0,0,2,1,2,A01
200800001748,0,7,0,0,2,4,1,B01
200800001749,0,32,0,0,2,1,1,A01
200800001749,0,7,0,0,2,2,15,B01
200800001750,0,7,0,0,2,3,9,A01
200800001750,0,30,0,0,2,2,1,B01
200800001751,0,7,0,0,2,3,0,A01
200800001751,0,34,0,0,2,1,1,B01
200800001752,0,7,0,0,2,7,15,A01
200800001752,0,32,0,0,2,1,1,B01
200800001753,0,7,0,0,2,3,15,A01
200800001753,0,30,0,0,2,2,1,B01
200800001754,0,7,0,0,1,2,1,A01
200800001755,0,7,0,0,2,3,4,A01
200800001755,0,30,0,0,2,1,1,B01
200800001756,0,7,0,0,2,1,1,A01
200800001756,0,7,0,0,2,6,15,B01
200800001757,0,30,0,0,1,1,21,A01
200800001758,0,2,0,1,0,7,0,A01
200800001759,0,7,0,0,2,5,1,B01
200800001759,0,7,0,0,2,1,9,A01
200800001760,0,7,0,0,2,4,23,A01
200800001760,0,30,0,0,2,1,21,B01
200800001761,0,7,0,0,1,2,14,A01
200800001762,0,30,0,0,1,0,21,A01
200800001763,0,7,0,0,2,3,15,A01
200800001763,0,33,0,0,2,1,1,B01
200800001764,0,7,0,8,2,8,0,B01
200800001764,0,7,0,0,2,1,15,A01
200800001765,0,33,0,0,9,1,1,A01
200800001765,0,1,0,0,2,8,19,B01
200800001766,0,30,0,0,2,1,11,A01
200800001766,0,30,0,0,2,1,2,B01
200800001767,0,1,0,0,2,1,1,A01
200800001767,0,7,0,0,9,3,1,B01
200800001768,0,30,0,0,2,3,13,A01
200800001768,0,30,0,0,2,1,2,B01
200800001769,0,7,0,0,2,3,15,A01
200800001769,0,7,0,1,2,1,1,B01
200800001770,0,7,0,0,2,1,5,A01
200800001770,0,37,0,0,2,1,1,B01
200800001771,0,14,0,9,1,5,1,A01
200800001772,0,7,0,0,2,2,10,A01
200800001772,0,32,0,1,2,9,1,B01
200800001773,0,10,0,0,1,7,1,A01
200800001774,0,37,15,0,2,7,2,A01
200800001774,0,7,0,0,2,3,2,B01
200800001775,0,7,0,0,2,1,16,A01
200800001775,0,7,0,0,2,3,1,B01
200800001776,0,7,0,0,2,3,10,A01
200800001776,0,32,0,0,2,1,17,B01
200800001777,0,31,0,14,0,1,18,A01
200800001777,0,37,41,0,2,0,7,B01
200800001778,0,7,0,0,0,0,2,A01
200800001778,0,33,0,0,2,0,2,B01
200800001779,0,7,0,0,2,1,2,A01
200800001779,0,30,0,0,2,4,23,B01
200800001780,0,7,0,0,1,6,4,A01
200800001781,0,7,0,0,0,0,11,A01
200800001781,0,34,0,0,0,8,1,B01
200800001782,0,7,0,0,2,5,2,B01
200800001782,1,7,0,0,2,2,2,A01
200800001783,0,30,0,0,1,1,2,A01
200800001784,0,7,0,0,2,2,0,A01
200800001784,0,7,0,0,2,6,0,B01
200800001785,0,7,0,0,1,1,1,A01
200800001786,0,7,0,2,0,7,1,A01
200800001787,0,10,0,0,1,4,4,A01
200800001788,0,7,0,0,2,3,1,B01
200800001788,0,7,0,0,2,1,13,A01
200800001789,0,7,0,0,1,7,1,A01
200800001790,0,7,0,0,2,3,2,A01
200800001790,0,33,0,0,2,4,23,B01
200800001790,0,7,0,0,2,1,23,C01
200800001791,0,7,0,0,2,1,1,B01
200800001791,0,14,0,0,2,8,19,A01
200800001792,0,2,0,0,2,1,16,A01
200800001792,0,10,0,0,2,3,1,B01
200800001793,0,7,0,0,2,1,2,A01
200800001793,0,7,0,0,0,4,23,B01
200800001794,0,7,0,0,2,3,1,B01
200800001794,0,2,0,0,2,3,13,A01
200800001795,0,7,0,16,0,0,0,A01
200800001796,0,10,0,0,2,2,1,A01
200800001796,0,7,0,0,0,4,0,B01
200800001797,0,1,0,0,2,3,15,A01
200800001797,0,7,0,0,2,3,2,B01
200800001798,0,7,0,0,2,1,13,A01
200800001798,0,7,0,0,2,1,0,B01
200800001799,0,7,0,0,2,1,0,A01
200800001799,0,7,0,0,2,1,0,B01
200800001800,0,3,0,0,2,2,11,A01
200800001800,0,3,0,0,2,1,1,B01
200800001801,0,7,0,0,2,7,1,A01
200800001801,0,7,0,0,2,1,9,B01
200800001802,0,7,0,0,1,2,1,A01
200800001803,0,2,0,0,2,2,9,A01
200800001803,0,7,0,0,0,6,0,B01
200800001804,0,7,0,0,2,7,16,B01
200800001804,0,32,0,0,2,1,18,A01
200800001805,0,7,0,0,2,1,2,A01
200800001806,0,7,0,0,1,2,1,A01
200800001807,0,7,0,0,1,2,0,A01
200800001808,0,2,0,0,0,1,15,A01
200800001809,0,7,0,3,2,1,5,A01
200800001809,0,7,0,3,0,1,21,B01
200800001809,0,10,0,0,2,1,1,C01
200800001809,0,7,0,0,2,8,1,D01
200800001810,0,7,0,0,0,3,1,B01
200800001810,0,7,0,0,2,1,1,A01
200800001810,0,7,0,0,0,1,23,C01
200800001811,0,7,0,0,1,8,20,A01
200800001812,0,2,0,0,1,2,1,A01
200800001813,1,7,0,0,2,1,15,A01
200800001813,0,7,0,0,2,8,1,B01
200800001814,0,99,0,0,0,2,1,B01
200800001814,0,1,0,0,2,1,7,A01
200800001815,0,7,0,0,1,1,1,A01
200800001816,0,7,0,0,1,1,1,A01
200800001817,0,7,0,0,2,3,13,A01
200800001817,0,7,0,0,2,6,1,B01
200800001817,0,7,0,0,2,2,1,C01
200800001818,0,7,0,0,0,6,2,A01
200800001818,0,31,0,0,2,1,2,C01
200800001819,0,7,0,0,2,3,1,A01
200800001819,0,7,0,0,2,2,1,B01
200800001820,0,7,0,0,1,1,15,A01
200800001821,0,7,0,0,2,6,11,A01
200800001821,0,33,0,0,2,2,17,B01
200800001822,0,7,0,0,2,7,13,A01
200800001822,0,7,0,0,2,1,1,B01
200800001823,0,7,0,9,0,1,16,A01
200800001824,0,7,0,0,1,3,1,A01
200800001825,0,7,0,0,2,3,1,B01
200800001825,0,2,0,0,2,3,19,A01
200800001826,0,10,0,6,0,1,13,A01
200800001827,0,7,0,2,0,1,13,A01
200800001828,0,10,0,0,1,1,1,A01
200800001829,0,30,0,0,2,1,1,A01
200800001829,0,7,0,0,0,0,15,B01
200800001830,0,7,0,0,2,1,1,A01
200800001830,0,7,0,15,2,8,1,B01
200800001831,0,7,0,0,1,1,16,A01
200800001832,0,30,0,0,2,1,15,B01
200800001832,0,7,0,0,2,2,1,A01
200800001833,0,7,0,0,1,2,1,A01
200800001834,0,7,0,0,2,6,1,B01
200800001834,0,30,0,0,2,1,1,A01
200800001835,0,7,0,0,2,6,9,A01
200800001835,0,33,0,0,2,1,1,B01
200800001836,0,31,0,0,0,7,1,A01
200800001837,0,7,0,0,1,1,1,A01
200800001838,0,7,0,0,2,7,1,A01
200800001838,0,10,0,0,2,1,1,B01
200800001839,0,32,0,0,0,0,1,A01
200800001840,0,7,0,0,2,1,1,A01
200800001840,0,7,0,0,2,4,1,B01
200800001841,0,7,0,0,2,1,13,A01
200800001841,0,7,0,0,2,8,1,B01
200800001842,0,30,0,1,0,1,14,A01
200800001843,0,7,0,0,2,1,19,A01
200800001843,0,2,0,0,2,7,1,B01
200800001844,0,2,0,0,2,2,17,B01
200800001844,0,7,0,0,2,3,15,A01
200800001845,0,7,0,11,0,1,14,A01
200800001846,0,7,0,0,2,3,1,B01
200800001846,0,7,0,0,2,2,1,A01
200800001847,0,7,0,3,0,9,0,A01
200800001848,0,7,0,0,2,7,1,A01
200800001848,0,7,0,0,2,1,1,B01
200800001849,0,30,0,0,2,1,17,B01
200800001849,0,7,0,0,2,3,15,A01
200800001850,0,7,0,0,1,2,1,A01
200800001851,0,7,0,13,0,9,0,A01
200800001852,0,7,0,0,2,1,1,A01
200800001852,0,7,0,0,2,8,1,B01
200800001853,0,7,0,0,2,8,15,A01
200800001853,0,33,0,0,2,1,17,B01
200800001854,0,7,0,0,2,2,15,B01
200800001854,0,33,0,0,2,1,1,A01
200800001855,0,1,0,0,2,7,19,A01
200800001855,0,33,0,0,2,1,1,B01
200800001856,0,7,0,4,0,6,13,A01
200800001857,0,2,0,0,0,0,0,A01
200800001858,0,7,0,0,1,4,4,A01
200800001859,0,2,0,0,2,5,17,A01
200800001859,0,2,0,0,2,3,1,B01
200800001860,0,7,0,0,2,1,1,A01
200800001860,0,7,0,0,0,4,1,B01
200800001861,0,7,0,0,1,3,1,A01
200800001862,0,7,0,0,0,9,1,A01
200800001863,0,7,0,0,0,1,1,A01
200800001864,0,7,0,0,2,4,1,B01
200800001864,0,7,0,0,2,1,1,A01
200800001865,0,7,0,0,1,7,1,A01
200800001866,0,7,0,0,0,9,1,A01
200800001867,0,7,0,0,2,1,2,A01
200800001867,0,7,0,0,2,4,2,B01
200800001867,0,7,0,0,0,4,2,C01
200800001868,0,2,0,0,2,1,18,A01
200800001868,0,7,0,1,2,2,20,B01
200800001869,0,30,0,0,2,1,17,A01
200800001869,0,7,0,0,0,8,15,B01
200800001870,0,7,0,0,2,1,13,A01
200800001870,0,7,0,0,2,3,1,B01
200800001870,0,10,0,0,2,3,1,C01
200800001870,0,7,0,0,2,3,1,D01
200800001871,0,2,0,0,0,0,1,A01
200800001872,0,7,0,0,2,1,15,A01
200800001872,0,7,0,0,2,3,1,B01
200800001873,0,7,0,0,1,1,15,A01
200800001874,0,33,0,0,0,7,16,A01
200800001875,0,10,0,0,1,3,1,A01
200800001876,0,7,0,0,2,1,16,A01
200800001876,0,7,0,0,2,2,1,B01
200800001877,0,7,0,0,1,3,15,A01
200800001878,0,33,0,0,2,1,2,A01
200800001878,0,7,0,0,0,4,2,B01
200800001879,0,7,0,8,0,7,1,A01
200800001880,0,7,0,0,2,6,15,A01
200800001880,0,7,0,0,2,3,2,B01
200800001881,0,7,0,0,2,6,1,B01
200800001881,0,2,0,0,2,2,12,A01
200800001882,0,7,0,0,2,7,15,A01
200800001882,0,7,0,0,2,1,1,B01
200800001883,1,13,0,0,0,0,2,A01
200800001883,0,1,0,0,2,8,2,B01
200800001884,0,7,0,15,2,1,9,A01
200800001884,0,7,0,0,2,5,2,B01
200800001885,0,7,0,0,1,1,1,A01
200800001886,0,30,0,0,2,0,1,A01
200800001886,0,7,0,0,0,0,9,B01
200800001887,0,7,0,8,2,1,1,A01
200800001887,0,7,0,6,2,3,2,B01
