Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
202100036859,2,7,,0,2,3,9,A01
202100036860,1,7,,0,0,0,0,C01
202100036860,1,20,,0,0,8,22,B01
202100036860,1,30,,1,0,2,2,A01
202100036861,3,7,,0,1,2,21,A01
202100036862,3,32,,0,2,2,1,B01
202100036862,0,10,,0,2,5,10,Z01
202100036863,1,7,,0,2,3,23,A01
202100036863,1,1,,0,2,2,20,B01
202100036864,2,7,,0,2,4,1,B01
202100036864,2,3,,0,2,1,1,A01
202100036865,0,7,,0,1,1,12,A01
202100036866,1,7,,0,1,4,20,A01
202100036867,2,1,,0,1,1,1,A01
202100036868,3,1,,0,1,1,26,A01
202100036869,1,34,,0,1,2,0,A01
202100036870,1,7,,0,2,2,15,Z01
202100036870,2,1,,0,2,6,1,A01
202100036871,2,10,,0,2,1,1,B01
202100036871,3,50,,0,2,7,19,A01
202100036872,1,7,,0,2,5,15,B01
202100036872,1,7,,0,2,3,1,A01
202100036873,0,30,,0,2,3,9,B01
202100036873,2,1,,0,2,5,1,A01
202100036874,2,7,,0,2,7,14,Z01
202100036874,2,32,,0,2,1,3,B01
202100036874,2,7,,0,2,4,1,C01
202100036874,2,7,,0,2,5,1,D01
202100036875,1,7,,0,2,8,13,B01
202100036875,2,2,,0,2,3,14,A01
202100036876,2,7,,0,2,1,13,A01
202100036876,1,7,,6,0,3,1,C01
202100036876,2,7,,13,0,6,1,B01
202100036877,1,7,,7,0,9,0,A01
202100036878,2,7,,2,0,3,13,A01
202100036879,1,7,,3,0,3,1,A01
202100036880,0,7,,0,9,3,1,A01
202100036880,3,1,,0,2,8,1,B01
202100036881,2,7,,0,2,1,1,A01
202100036881,2,7,,0,2,3,0,B01
202100036882,2,7,,13,0,4,1,A01
202100036883,1,10,,13,0,2,14,A01
202100036884,1,7,,0,2,1,5,A01
202100036884,2,7,,0,2,1,1,B01
202100036885,3,21,,0,2,8,19,B01
202100036885,2,10,,0,2,1,1,A01
202100036886,1,33,,2,0,7,1,A01
202100036887,1,7,,0,2,1,19,A01
202100036887,1,1,,0,2,8,1,B01
202100036888,2,33,,0,0,0,1,A01
202100036889,2,7,,0,0,6,1,C01
202100036889,2,33,,0,0,4,1,B01
202100036889,2,7,,0,2,1,2,A01
202100036890,1,10,,0,2,1,1,A01
202100036890,2,7,,0,0,7,1,B01
202100036891,1,10,,0,2,3,1,B01
202100036891,1,2,,0,2,7,1,A01
202100036892,1,7,,0,0,3,1,B01
202100036892,2,7,,0,2,1,15,A01
202100036893,1,33,,14,0,9,1,A01
202100036894,0,7,,6,0,1,1,A01
202100036895,3,7,,0,2,3,15,B01
202100036895,-1,33,,0,2,1,1,A01
202100036896,0,2,,6,0,1,0,A01
202100036897,3,7,,0,2,3,1,B01
202100036897,3,2,,0,2,8,19,A01
202100036898,2,7,,0,9,2,17,A01
202100036898,2,60,,0,2,0,15,B01
202100036899,3,1,,14,0,0,1,A01
202100036900,1,7,,0,1,2,1,A01
202100036901,1,30,,0,2,1,5,A01
202100036901,2,7,,0,2,1,1,B01
202100036902,1,7,,6,0,1,0,A01
202100036903,1,7,,0,2,3,15,A01
202100036903,1,33,,0,2,2,17,B01
202100036904,0,7,,0,0,0,26,B01
202100036904,0,7,,15,0,1,21,A01
202100036905,2,33,,0,2,1,1,A01
202100036905,2,14,,0,2,3,20,B01
202100036906,3,30,,0,0,8,15,A01
202100036907,1,33,,3,2,1,17,A01
202100036907,1,7,,0,2,6,1,B01
202100036908,2,7,,0,2,3,1,A01
202100036908,1,7,,0,2,3,15,B01
202100036909,1,7,,0,0,3,1,B01
202100036909,2,7,,0,2,3,1,A01
202100036910,2,7,,0,1,1,1,A01
202100036911,2,33,,6,0,1,16,A01
202100036912,3,7,,8,0,2,1,A01
202100036913,2,33,,12,0,2,1,A01
202100036914,1,7,,8,0,8,1,B01
202100036914,2,7,,7,2,1,1,A01
202100036915,3,39,,0,2,1,1,B01
202100036915,3,7,,0,4,2,9,A01
202100036916,3,33,,0,0,0,1,A01
202100036917,2,34,,0,1,3,1,A01
202100036918,1,7,,0,1,2,1,A01
202100036919,1,14,,0,2,3,1,A01
202100036919,1,7,,0,0,4,15,B01
202100036920,2,10,,0,2,1,2,A01
202100036920,2,17,,0,0,4,1,B01
202100036921,1,7,,3,0,4,2,B01
202100036921,1,7,,0,2,1,2,A01
202100036922,2,7,,2,0,1,1,A01
202100036923,2,7,,0,2,1,1,B01
202100036923,1,7,,0,2,1,1,A01
202100036924,3,1,,0,1,1,17,A01
202100036925,1,7,,13,0,2,1,A01
202100036926,1,33,,0,0,0,2,A01
202100036927,2,33,,16,0,1,1,A01
202100036928,1,7,,16,0,9,1,A01
202100036929,1,7,,1,0,1,1,A01
202100036930,1,7,,0,2,1,1,A01
202100036930,1,10,,0,2,4,1,B01
202100036931,1,7,,0,2,4,1,A01
202100036931,2,7,,0,2,1,2,B01
202100036932,1,33,,0,2,1,2,B01
202100036932,1,10,,0,2,4,2,A01
202100036933,2,14,,0,1,1,1,A01
202100036934,1,7,,0,2,4,2,D01
202100036934,1,10,,0,2,4,2,C01
202100036934,1,7,,0,2,4,2,B01
202100036934,1,10,,0,2,1,1,A01
202100036935,2,7,,0,2,4,2,C01
202100036935,2,7,,0,2,1,2,B01
202100036935,2,33,,0,2,4,2,A01
202100036936,2,7,,0,2,2,2,Z01
202100036936,2,7,,0,2,6,1,B01
202100036936,2,7,,0,2,4,2,A01
202100036937,1,7,,1,1,2,14,A01
202100036938,2,10,,4,2,4,2,C01
202100036938,2,10,,4,2,4,2,B01
202100036938,2,10,,4,2,1,2,A01
202100036939,2,7,,0,2,4,1,C01
202100036939,2,7,,0,2,1,1,A01
202100036939,2,7,,0,2,4,1,B01
202100036940,2,43,,0,2,1,3,A01
202100036940,2,7,,0,2,4,23,B01
202100036940,2,7,,0,2,7,1,C01
202100036940,2,10,,0,2,8,1,D01
202100036941,1,7,,0,2,1,1,B01
202100036941,1,7,,0,2,4,21,Z01
202100036942,1,7,,4,0,1,21,A01
202100036943,1,7,,0,2,4,15,B01
202100036943,1,7,,0,2,1,1,A01
202100036944,3,7,,0,1,1,26,A01
202100036945,1,32,,0,1,1,1,A01
202100036946,2,7,,1,0,1,14,A01
202100036947,1,10,,0,2,8,1,B01
202100036947,2,7,,0,2,1,1,A01
202100036948,2,10,,0,2,4,1,B01
202100036948,2,30,,0,2,1,1,A01
202100036949,3,7,,0,9,3,1,B01
202100036949,3,7,,0,9,3,15,A01
202100036950,1,10,,0,0,4,0,B01
202100036950,1,10,,0,2,1,26,A01
202100036951,1,7,,4,1,3,1,A01
202100036952,2,7,,0,2,7,1,B01
202100036952,2,7,,0,2,1,1,A01
202100036953,0,1,,0,2,1,19,B01
202100036953,2,7,,0,2,3,1,A01
202100036954,1,7,,0,2,3,22,A01
202100036954,1,1,,1,0,1,1,B01
202100036955,2,33,,0,2,8,1,B01
202100036955,1,10,,0,2,3,15,A01
202100036956,1,10,,0,1,1,1,A01
202100036957,1,99,,0,2,8,19,B01
202100036957,1,7,,0,2,1,1,A01
202100036958,1,37,1.0,0,2,2,7,B01
202100036958,1,7,,0,2,3,15,A01
202100036959,3,17,,0,2,2,13,Z01
202100036959,3,7,,0,2,6,20,A01
202100036960,3,10,,1,1,1,0,A01
202100036961,3,7,,0,1,4,20,A01
202100036962,1,33,,0,2,1,17,B01
202100036962,2,7,,0,2,2,9,A01
202100036963,3,31,,12,2,7,2,B01
202100036963,3,7,,0,2,8,13,Z01
202100036964,-1,7,,0,2,1,15,A01
202100036964,-1,7,,0,2,3,0,B01
202100036965,0,7,,0,2,1,1,A01
202100036965,0,7,,0,2,4,1,B01
202100036966,0,7,,0,2,1,1,A01
202100036966,0,7,,0,2,4,1,B01
202100036967,2,10,,0,0,0,1,A01
202100036968,2,7,,0,1,1,1,A01
202100036969,3,38,1.0,0,1,7,16,A01
202100036970,1,7,,0,2,4,23,C01
202100036970,1,7,,0,2,4,2,B01
202100036970,1,14,,0,2,1,2,A01
202100036971,1,7,,0,2,1,1,A01
202100036971,2,7,,0,2,3,0,B01
202100036972,2,7,,0,9,3,9,A01
202100036972,3,1,,0,2,1,1,B01
202100036973,2,50,,0,0,0,1,A01
202100036974,0,30,,0,0,7,0,A01
202100036975,3,7,,0,2,7,1,B01
202100036975,1,7,,0,2,1,1,A01
202100036976,2,7,,0,0,5,23,B01
202100036976,2,7,,0,2,3,1,A01
202100036977,1,33,,0,2,3,1,B01
202100036977,2,7,,0,2,1,15,A01
202100036978,1,7,,0,1,5,1,A01
202100036979,1,35,,0,2,0,13,A01
202100036979,2,7,,0,2,3,1,B01
202100036980,2,1,,0,2,0,19,B01
202100036980,1,10,,0,2,1,10,A01
202100036981,1,7,,0,2,2,1,A01
202100036981,1,1,,0,2,1,13,B01
202100036982,1,7,,0,1,1,1,A01
202100036983,1,7,,0,2,1,1,Z01
202100036983,1,7,,0,2,8,1,A01
202100036984,3,60,,0,2,2,15,A01
202100036984,3,7,,0,2,3,16,B01
202100036985,1,33,,0,0,0,11,A01
202100036986,3,30,,0,2,4,26,A01
202100036987,2,13,,0,2,5,21,B01
202100036987,2,30,,0,2,1,21,A01
202100036988,1,7,,0,2,2,10,A01
202100036988,1,33,,0,2,1,1,B01
202100036989,3,7,,0,9,8,15,A01
202100036989,3,33,,0,2,1,1,B01
202100036990,2,30,,0,2,1,26,A01
202100036990,1,10,,0,2,2,19,B01
202100036991,1,37,2.0,0,2,1,1,B01
202100036991,1,7,,0,2,7,16,A01
202100036992,1,7,,0,2,6,1,B01
202100036992,1,33,,0,2,1,2,A01
202100036993,2,7,,0,1,4,4,A01
202100036994,1,30,,14,0,1,1,A01
202100036995,1,7,,0,2,3,16,B01
202100036995,2,33,,0,2,2,1,A01
202100036996,2,7,,0,2,1,2,A01
202100036996,2,7,,0,2,4,2,B01
202100036996,2,7,,0,2,4,23,C01
202100036997,1,7,,0,2,2,2,A01
202100036997,1,7,,0,2,6,16,B01
202100036998,1,7,,0,2,4,2,B01
202100036998,1,2,,0,2,1,2,A01
202100036999,3,1,,0,2,1,26,B01
202100036999,3,7,,0,2,1,26,A01
202100037000,3,7,,0,1,3,26,A01
202100037001,2,7,,0,1,0,15,A01
202100037002,1,7,,0,1,1,15,A01
202100037003,2,7,,0,0,9,14,A01
202100037004,1,7,,0,1,2,1,A01
202100037005,1,33,,0,0,1,1,A01
202100037006,3,1,,14,0,1,1,A01
202100037007,3,7,,0,2,7,15,B01
202100037007,1,7,,0,2,1,1,A01
202100037008,3,80,,0,2,1,1,B01
202100037008,3,7,,0,2,1,9,A01
202100037009,3,7,,0,2,3,15,B01
202100037009,1,7,,0,2,2,13,A01
202100037010,2,7,,0,1,8,2,A01
202100037011,0,1,,0,2,1,15,A01
202100037011,0,0,,0,2,0,0,Z01
202100037012,1,7,,0,2,4,15,A01
202100037012,1,31,,0,2,1,2,B01
202100037013,2,7,,0,1,2,26,A01
202100037014,1,99,,0,1,7,1,A01
202100037015,0,7,,0,2,0,26,A01
202100037015,3,7,,2,2,3,1,B01
202100037016,0,7,,14,2,1,19,A01
202100037016,0,7,,0,2,1,1,B01
202100037017,1,2,,1,0,1,1,A01
202100037017,1,7,,0,2,6,15,B01
202100037018,1,10,,6,1,7,1,A01
202100037019,2,1,,0,2,6,15,A01
202100037019,2,33,,0,2,1,17,B01
202100037020,1,1,,1,0,1,2,B01
202100037020,1,14,,0,2,6,24,A01
202100037021,1,37,1.0,0,2,5,1,A01
202100037021,1,80,,0,2,1,9,B01
202100037022,1,7,,3,0,9,13,A01
202100037023,3,7,,0,2,3,2,A01
202100037023,3,7,,0,2,3,13,B01
202100037024,1,10,,0,1,1,15,A01
202100037025,1,1,,0,2,6,1,B01
202100037025,1,2,,0,2,1,1,A01
202100037026,1,7,,0,2,3,13,A01
202100037026,2,33,,0,2,1,1,B01
202100037027,1,30,,0,2,0,0,B01
202100037027,1,7,,0,2,6,15,A01
202100037028,2,7,,0,2,4,2,B01
202100037028,2,7,,0,2,1,2,A01
202100037029,2,7,,0,2,4,2,B01
202100037029,1,7,,0,2,1,2,A01
202100037030,3,7,,0,2,4,2,B01
202100037030,3,7,,0,2,1,2,A01
202100037031,1,33,,0,2,1,1,B01
202100037031,1,7,,0,2,2,1,A01
202100037032,3,10,,0,1,4,4,A01
202100037033,2,7,,8,0,1,26,A01
202100037034,2,7,,0,2,0,0,A01
202100037034,1,33,,0,2,2,15,B01
202100037035,1,7,,0,2,8,1,B01
202100037035,1,17,,0,2,2,12,A01
202100037036,2,33,,0,2,3,3,A01
202100037036,2,7,,0,2,5,1,B01
202100037037,1,7,,0,2,6,1,C01
202100037037,1,7,,0,2,5,1,B01
202100037037,1,33,,0,2,3,3,A01
202100037038,2,7,,0,2,1,12,A01
202100037038,2,7,,0,2,6,11,B01
202100037039,1,7,,0,2,1,2,A01
202100037039,1,14,,0,2,4,2,B01
202100037040,1,7,,0,2,3,1,B01
202100037040,2,33,,1,2,1,17,A01
202100037041,2,60,,0,2,8,1,B01
202100037041,2,10,,0,2,2,14,A01
202100037042,1,7,,0,2,3,2,A01
202100037042,1,33,,0,2,4,17,B01
202100037043,1,30,,0,1,1,1,A01
202100037044,1,7,,0,2,7,22,B01
202100037044,3,1,,0,2,1,18,A01
202100037045,3,10,,0,2,2,1,A01
202100037045,0,43,,0,2,1,16,B01
202100037046,2,7,,0,2,4,2,B01
202100037046,2,30,,0,2,1,2,A01
202100037047,1,30,,1,0,1,13,A01
202100037048,1,7,,0,2,2,15,A01
202100037048,2,30,,0,2,1,1,B01
202100037049,3,7,,0,2,8,22,A01
202100037049,3,30,,0,2,1,3,B01
202100037050,0,30,,0,1,7,26,A01
202100037051,2,7,,0,1,5,1,A01
202100037052,1,32,,0,2,6,20,B01
202100037052,3,10,,0,2,8,1,A01
202100037053,1,32,,0,2,1,18,A01
202100037053,1,7,,0,2,5,2,B01
202100037054,3,1,,12,0,7,14,A01
202100037055,2,7,,0,2,3,16,B01
202100037055,2,33,,0,2,3,18,A01
202100037056,0,1,,0,2,7,19,B01
202100037056,0,32,,0,2,1,17,A01
202100037057,0,7,,14,0,1,1,A01
202100037058,1,7,,0,2,7,17,A01
202100037058,1,1,,0,2,8,2,B01
202100037059,1,14,,0,2,3,1,B01
202100037059,1,30,,0,2,1,13,A01
202100037060,2,37,2.0,0,2,7,1,B01
202100037060,2,37,1.0,0,2,3,9,A01
202100037061,2,1,,0,2,6,1,C01
202100037061,2,7,,0,2,2,1,A01
202100037062,1,30,,0,0,7,1,A01
202100037063,1,1,,0,2,3,13,B01
202100037063,2,7,,0,2,2,14,A01
202100037064,3,30,,0,2,0,1,A01
202100037064,3,7,,0,2,3,1,B01
202100037065,3,7,,0,2,5,9,B01
202100037065,3,7,,0,2,1,26,A01
202100037066,0,7,,0,2,1,2,B01
202100037066,0,7,,0,2,4,0,A01
202100037067,3,3,,0,2,1,26,A01
202100037067,3,7,,0,2,1,1,B01
202100037068,0,99,,0,1,0,25,A01
202100037069,2,7,,0,2,8,1,B01
202100037069,1,7,,0,2,1,1,A01
202100037070,1,7,,0,2,1,19,B01
202100037070,2,30,,0,2,8,21,A01
202100037071,1,7,,0,1,2,15,A01
202100037072,3,7,,0,2,1,2,A01
202100037072,3,10,,0,2,4,0,B01
202100037073,1,7,,0,2,7,16,B01
202100037073,1,2,,0,2,1,18,A01
202100037074,1,14,,0,2,2,2,A01
202100037074,1,7,,0,2,6,1,B01
202100037075,1,30,,0,0,1,13,A01
202100037076,1,10,,0,2,2,9,B01
202100037076,1,33,,1,2,1,19,A01
202100037077,3,50,,0,2,8,1,B01
202100037077,3,7,,0,2,2,16,A01
202100037078,3,34,,0,2,6,1,A01
202100037078,3,7,,0,2,2,16,B01
202100037079,1,7,,0,0,2,0,B01
202100037079,1,2,,0,2,2,3,A01
202100037080,0,30,,0,1,1,5,A01
202100037081,1,7,,13,0,2,14,A01
202100037082,2,7,,0,0,1,1,B01
202100037082,1,10,,0,0,2,1,A01
202100037083,0,2,,0,0,0,1,A01
202100037084,2,14,,2,0,1,1,A01
202100037085,2,2,,12,0,3,13,A01
202100037086,1,7,,0,1,2,1,A01
202100037087,3,7,,0,2,3,1,B01
202100037087,3,7,,0,2,3,1,A01
202100037088,3,10,,0,2,3,1,B01
202100037088,3,7,,0,2,3,13,A01
202100037089,3,36,,13,0,1,13,A01
202100037090,2,33,,9,0,7,1,A01
202100037091,1,7,,0,0,0,17,A01
202100037092,1,7,,6,0,3,13,A01
202100037093,1,7,,0,2,3,1,A01
202100037093,2,7,,0,2,3,1,B01
202100037094,2,33,,4,0,2,15,A01
202100037095,3,31,,0,0,0,1,A01
202100037096,0,7,,9,0,3,1,A01
202100037097,2,7,,0,2,3,17,B01
202100037097,1,7,,0,2,3,13,A01
202100037098,2,7,,0,2,6,26,B01
202100037098,2,7,,0,2,1,19,A01
202100037099,3,80,,12,0,0,1,A01
202100037100,2,7,,13,0,2,1,A01
202100037101,1,10,,0,0,3,15,B01
202100037101,1,33,,0,2,1,2,A01
202100037102,2,33,,0,2,1,13,B01
202100037102,1,7,,0,2,1,1,A01
202100037103,0,7,,0,2,3,9,A01
202100037103,1,38,1.0,0,2,2,1,B01
202100037104,2,7,,0,2,3,1,B01
202100037104,2,1,,0,2,1,9,A01
202100037105,1,7,,0,2,3,1,A01
202100037105,2,7,,0,2,3,1,B01
202100037106,1,17,,0,0,0,1,D01
202100037106,2,10,,1,0,1,1,A01
202100037107,3,36,,13,0,1,0,A01
202100037108,2,33,,0,2,1,17,B01
202100037108,2,21,,0,0,3,15,A01
202100037109,3,10,,1,2,3,5,B01
202100037109,3,7,,0,0,3,23,A01
202100037110,1,16,,1,0,1,1,C01
202100037110,1,17,,0,0,4,23,A01
202100037111,1,1,,0,2,1,1,A01
202100037111,1,10,,0,2,7,19,B01
202100037112,2,38,1.0,0,2,6,16,B01
202100037112,2,33,,0,2,1,3,A01
202100037113,1,7,,0,2,2,17,D01
202100037113,1,15,,0,2,1,2,C01
202100037113,1,15,,0,2,1,2,B01
202100037113,1,15,,0,2,4,2,A01
202100037114,1,7,,13,0,1,0,A01
202100037115,1,33,,13,0,3,2,A01
202100037116,1,7,,16,0,1,1,A01
202100037117,0,10,,0,2,6,24,B01
202100037117,0,7,,1,0,3,1,A01
202100037118,2,7,,15,0,2,1,A01
202100037119,1,7,,2,0,1,1,A01
202100037120,1,7,,0,2,1,13,A01
202100037120,2,7,,0,2,3,1,B01
202100037121,0,7,,0,2,2,15,B01
202100037121,0,33,,0,2,8,1,A01
202100037122,2,1,,0,2,1,1,B01
202100037122,2,10,,0,2,7,16,A01
202100037123,0,7,,0,1,1,1,A01
202100037124,2,33,,0,0,9,1,A01
202100037125,2,33,,0,2,2,2,B01
202100037125,2,7,,0,2,3,15,A01
202100037126,1,7,,13,0,0,21,E01
202100037126,1,7,,0,2,3,1,D01
202100037126,2,7,,0,2,3,1,C01
202100037126,1,7,,0,2,3,1,B01
202100037126,2,7,,0,2,1,17,A01
202100037127,1,2,,12,0,2,20,A01
202100037128,2,7,,0,9,8,1,A01
202100037128,1,1,,0,2,1,1,B01
202100037129,1,33,,0,0,0,17,A01
202100037130,2,7,,0,2,4,1,A01
202100037130,2,7,,0,2,4,2,B01
202100037130,2,7,,0,2,1,2,C01
202100037131,1,7,,3,0,1,21,A01
202100037132,1,7,,1,0,1,2,C01
202100037132,1,33,,1,0,4,0,B01
202100037132,1,7,,0,0,4,2,A01
202100037132,1,7,,1,0,1,2,D01
202100037133,1,7,,4,0,1,1,A01
202100037134,1,7,,0,2,4,2,D01
202100037134,1,7,,0,2,4,2,C01
202100037134,1,10,,0,2,4,2,B01
202100037134,1,31,,0,2,1,2,A01
202100037135,1,7,,0,2,4,1,B01
202100037135,1,10,,0,2,1,14,A01
202100037136,2,7,,0,2,2,9,A01
202100037136,2,7,,0,2,4,1,C01
202100037136,2,7,,0,2,6,0,B01
202100037137,1,7,,0,2,2,1,A01
202100037137,1,10,,0,2,1,2,B01
202100037137,1,17,,0,2,4,2,C01
202100037138,1,33,,0,2,4,2,A01
202100037138,1,7,,0,2,1,2,B01
202100037139,2,33,,0,2,4,2,A01
202100037139,2,7,,0,2,1,2,B01
202100037140,2,7,,3,0,1,1,A01
202100037141,2,7,,0,0,4,0,A01
202100037141,2,14,,0,0,0,0,B01
202100037142,2,7,,0,2,6,23,C01
202100037142,2,7,,0,2,0,1,B01
202100037142,2,7,,0,2,5,12,A01
202100037142,2,7,,0,2,0,0,D01
202100037143,1,10,,0,2,1,2,A01
202100037143,1,15,,0,2,4,23,B01
202100037144,2,7,,0,2,3,1,C01
202100037144,2,7,,0,2,5,1,B01
202100037144,2,7,,0,2,3,14,A01
202100037145,2,7,,0,2,4,23,A01
202100037145,2,10,,0,2,9,1,B01
202100037145,2,10,,0,2,9,1,C01
202100037145,2,7,,0,2,1,1,D01
202100037146,1,31,,0,2,1,3,A01
202100037146,1,7,,0,2,4,2,B01
202100037147,1,34,,14,0,1,21,A01
202100037148,2,7,,0,2,4,2,B01
202100037148,2,7,,0,2,1,2,A01
202100037149,2,10,,0,2,4,2,C01
202100037149,2,7,,0,2,4,2,B01
202100037149,2,10,,0,2,1,2,A01
202100037150,2,7,,4,0,1,0,A01
202100037151,2,7,,0,2,1,1,E01
202100037151,2,7,,0,2,4,2,D01
202100037151,2,7,,0,2,4,2,C01
202100037151,2,7,,0,2,8,2,B01
202100037151,2,7,,0,2,2,12,A01
202100037152,2,13,,0,2,1,1,A01
202100037152,2,7,,0,2,4,2,B01
202100037153,2,32,,0,2,1,21,B01
202100037153,2,7,,0,2,4,1,A01
202100037154,2,7,,0,2,4,0,D01
202100037154,2,7,,0,2,4,0,C01
202100037154,2,7,,0,2,1,2,A01
202100037154,2,7,,0,2,4,2,B01
202100037155,1,15,,0,2,2,12,B01
202100037155,1,7,,0,2,8,1,A01
202100037156,3,7,,8,1,6,23,A01
202100037157,1,7,,0,1,2,1,A01
202100037158,3,7,,0,1,2,0,A01
202100037159,3,7,,0,1,8,1,A01
202100037160,2,7,,0,1,3,1,A01
202100037161,1,7,,0,1,1,9,A01
202100037162,2,7,,0,1,3,1,A01
202100037163,1,7,,1,0,0,20,A01
202100037164,0,7,,0,1,2,1,A01
202100037165,2,7,,0,2,4,1,B01
202100037165,2,10,,0,2,1,1,A01
202100037166,2,7,,0,2,6,15,B01
202100037166,2,30,,0,2,1,17,A01
202100037167,0,7,,0,2,3,0,A01
202100037167,0,30,,0,2,0,0,B01
202100037168,1,33,,0,2,8,1,A01
202100037168,1,7,,0,2,3,1,B01
202100037169,3,7,,0,1,6,20,A01
202100037170,1,7,,0,1,6,13,Z01
202100037171,1,30,,0,2,8,23,B01
202100037171,1,37,1.0,0,2,3,23,C01
202100037171,1,7,,0,2,2,2,A01
202100037172,2,7,,0,2,4,2,C01
202100037172,2,7,,0,2,4,2,B01
202100037172,2,7,,0,2,1,2,A01
202100037173,1,43,,0,2,8,1,B01
202100037173,2,7,,0,2,1,15,A01
202100037174,1,30,,0,2,0,21,A01
202100037175,3,7,,0,2,6,15,A01
202100037175,3,33,,0,0,7,1,B01
202100037176,3,7,,0,2,6,9,A01
202100037176,1,50,,0,0,1,1,B01
202100037177,1,7,,0,2,2,1,B01
202100037177,1,7,,0,2,3,10,A01
202100037178,1,7,,0,1,3,1,A01
202100037179,1,7,,0,0,0,0,A01
202100037179,1,32,,0,0,0,0,B01
202100037180,3,7,,0,1,2,15,A01
202100037181,1,7,,0,2,7,15,A01
202100037181,1,7,,0,2,1,1,B01
202100037182,1,30,,0,0,0,0,B01
202100037182,1,7,,0,0,0,0,A01
202100037183,2,1,,0,2,1,1,B01
202100037183,1,7,,0,2,1,13,A01
202100037184,1,7,,0,2,1,15,B01
202100037184,2,7,,0,2,8,1,A01
202100037185,2,10,,0,2,4,23,B01
202100037185,2,2,,0,2,1,1,A01
202100037186,2,50,,0,0,1,1,A01
202100037187,2,7,,0,2,6,2,B01
202100037187,1,33,,0,2,1,2,A01
202100037188,1,1,,0,2,1,9,A01
202100037188,2,7,,0,2,2,0,B01
202100037189,2,7,,0,2,1,15,A01
202100037189,3,7,,0,2,3,1,B01
202100037190,1,32,,0,1,1,1,A01
202100037191,1,7,,0,2,8,9,A01
202100037191,2,99,,0,2,1,1,B01
202100037192,1,14,,0,2,7,15,B01
202100037192,2,33,,0,2,1,1,A01
202100037193,3,7,,1,1,2,17,A01
202100037193,3,7,,0,2,6,24,B01
202100037194,2,43,,4,2,1,1,A01
202100037194,3,7,,0,2,1,0,B01
202100037195,2,7,,0,2,1,1,B01
202100037195,1,7,,0,2,1,17,A01
202100037196,1,7,,0,2,1,26,A01
202100037196,1,1,,0,2,7,1,B01
202100037197,3,7,,0,2,1,5,A01
202100037197,3,7,,0,2,1,1,B01
202100037198,1,10,,2,0,6,13,A01
202100037199,1,7,,0,1,1,1,A01
202100037200,2,32,,0,2,1,0,B01
202100037200,1,7,,0,2,1,0,A01
202100037201,1,30,,0,2,2,1,A01
202100037201,1,32,,0,2,3,1,B01
202100037202,0,7,,0,2,2,2,A01
202100037202,0,7,,0,2,3,0,B01
202100037203,1,7,,0,2,8,9,A01
202100037203,1,1,,0,2,7,2,B01
202100037204,1,33,,0,2,1,1,B01
202100037204,1,7,,0,2,2,15,A01
202100037205,1,7,,0,2,2,15,A01
202100037205,2,33,,0,2,1,1,B01
202100037206,1,33,,0,2,2,2,B01
202100037206,1,7,,0,2,6,9,A01
202100037207,2,7,,0,2,5,15,A01
202100037207,1,80,,0,2,2,1,B01
202100037208,2,7,,0,1,2,15,A01
202100037209,1,7,,0,2,2,1,A01
202100037209,2,7,,0,2,3,10,B01
202100037210,1,7,,0,2,4,2,B01
202100037210,1,7,,0,2,1,2,A01
202100037211,1,32,,0,2,1,1,A01
202100037211,2,7,,0,2,1,15,B01
202100037212,2,7,,0,2,8,13,B01
202100037212,2,31,,0,0,7,17,A01
202100037213,2,7,,0,2,1,1,B01
202100037213,1,7,,0,2,1,5,A01
202100037214,2,7,,0,2,3,15,A01
202100037214,1,1,,0,2,3,1,B01
202100037215,1,31,,0,2,1,2,A01
202100037215,1,10,,0,2,4,2,B01
202100037216,1,7,,8,0,7,14,A01
202100037217,1,7,,0,2,2,1,B01
202100037217,1,7,,0,2,1,19,A01
202100037218,1,32,,0,1,1,26,A01
202100037219,1,7,,0,2,4,1,B01
202100037219,1,7,,0,2,1,1,C01
202100037219,1,7,,0,2,4,23,A01
202100037220,2,7,,0,2,1,15,B01
202100037220,2,7,,0,2,6,1,A01
202100037221,2,7,,0,2,1,19,B01
202100037221,1,7,,0,2,7,19,A01
202100037222,1,10,,6,0,2,1,A01
202100037223,1,7,,1,0,2,2,A01
202100037224,2,7,,0,2,2,15,A01
202100037224,1,2,,0,2,1,2,B01
202100037225,1,33,,0,1,3,21,A01
202100037226,1,1,,1,0,1,1,B01
202100037226,3,7,,0,2,3,24,A01
202100037227,2,2,,0,2,1,1,B01
202100037227,1,7,,0,2,8,15,A01
202100037228,1,7,,0,1,2,26,A01
202100037229,1,7,,0,2,3,19,A01
202100037229,1,1,,0,2,1,1,B01
202100037230,1,7,,0,2,7,17,A01
202100037230,1,1,,0,2,8,1,B01
202100037231,1,7,,13,0,9,21,A01
202100037232,1,7,,0,2,3,1,B01
202100037232,1,7,,9,2,3,11,A01
202100037233,3,2,,0,2,7,1,B01
202100037233,3,7,,0,2,8,11,A01
202100037234,0,7,,0,1,8,1,A01
202100037235,1,7,,0,2,4,1,A01
202100037235,1,2,,0,2,4,1,B01
202100037236,0,10,,0,2,4,2,B01
202100037236,0,7,,0,2,1,2,A01
202100037237,3,33,,0,2,6,26,B01
202100037237,3,7,,0,2,5,26,A01
202100037238,0,7,,0,2,7,9,A01
