Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,gps,lat,long,dep
200800000133,8,1,22,730,3,1,1,8,5,19038,M,4523900.0,172500.0,19
200800000134,8,1,3,1615,1,1,1,1,6,19010,M,4509800.0,193000.0,19
200800000135,8,1,18,1715,1,1,1,2,1,19042,M,4529700.0,161700.0,19
200800000136,8,1,25,1345,1,1,2,1,3,19044,M,4497200.0,171500.0,19
200800000137,8,1,31,1945,3,1,1,9,1,19105,M,4513700.0,165700.0,19
200800000138,8,1,20,1445,1,1,1,1,6,19278,M,4518900.0,145500.0,19
200800000139,8,1,21,1800,3,1,1,1,1,19278,M,4518800.0,145600.0,19
200800000140,8,1,1,1400,1,1,1,1,5,19230,M,4546000.0,145800.0,19
200800000141,8,1,30,1145,1,1,1,1,6,19233,M,4559600.0,229200.0,19
200800000142,8,1,24,2015,3,1,1,1,7,19252,M,4541700.0,246900.0,19
200800000143,8,1,14,1415,1,1,1,4,6,19136,M,4558400.0,211600.0,19
200800000144,8,1,22,1445,1,2,1,1,3,23169,M,4613300.0,193700.0,23
200800000145,8,1,29,2100,3,1,1,2,6,23193,M,4616500.0,189400.0,23
200800000146,8,1,25,1400,1,1,3,1,3,23064,M,4632700.0,211400.0,23
200800000147,8,1,25,1115,1,1,1,1,7,23114,M,0.0,0.0,23
200800000148,8,1,1,415,3,1,1,1,1,23177,M,0.0,0.0,23
200800000149,8,1,14,1900,3,1,1,1,5,31044,M,0.0,0.0,31
200800000150,8,1,3,1700,1,1,1,1,1,31118,M,0.0,0.0,31
200800000151,8,1,2,1045,1,2,1,8,6,31356,M,0.0,0.0,31
200800000152,8,1,19,1300,1,1,1,1,3,31160,M,0.0,0.0,31
200800000153,8,1,30,730,2,2,6,1,3,31232,M,4377400.0,128700.0,31
200800000154,8,1,15,815,2,2,6,1,3,31424,M,0.0,0.0,31
200800000155,8,1,25,1615,1,2,1,1,3,31424,M,4358500.0,129100.0,31
200800000156,8,1,29,1015,1,1,1,1,1,31417,M,4360900.0,128900.0,31
200800000157,8,1,30,830,1,2,2,1,3,31291,M,4360700.0,123400.0,31
200800000158,8,1,21,830,1,1,1,1,5,31490,M,0.0,0.0,31
200800000159,8,1,7,1145,1,2,3,3,3,31488,M,0.0,0.0,31
200800000160,8,1,26,700,2,1,1,5,1,31462,M,4367200.0,151200.0,31
200800000161,8,1,19,230,3,1,1,8,6,31375,M,4314500.0,119500.0,31
200800000162,8,1,27,745,2,1,1,1,7,31436,M,4335000.0,102700.0,31
200800000163,8,1,31,1845,3,1,1,1,5,31187,M,4352900.0,125600.0,31
200800000164,8,1,18,1600,1,1,1,2,1,31502,M,4318500.0,74200.0,31
200800000165,8,1,28,1730,1,1,2,1,3,31323,M,4308600.0,64000.0,31
200800000166,8,1,15,1130,1,2,1,1,3,31042,M,4279600.0,59400.0,31
200800000167,8,1,9,900,1,1,1,1,1,31072,M,0.0,0.0,31
200800000168,8,1,28,30,3,1,1,1,6,31124,M,4313200.0,91700.0,31
200800000169,8,1,7,730,3,1,1,1,6,31589,M,0.0,0.0,31
200800000170,8,1,19,1915,3,2,3,1,3,31169,M,0.0,0.0,31
200800000171,8,1,14,845,1,1,1,1,5,31570,M,4346700.0,181500.0,31
200800000172,8,1,22,745,2,2,1,1,3,31451,M,0.0,0.0,31
200800000173,8,1,6,1815,5,2,1,8,2,09272,M,0.0,0.0,09
200800000174,8,1,7,800,3,1,1,1,1,09306,M,0.0,0.0,09
200800000175,8,1,29,845,1,2,1,1,3,09339,M,0.0,0.0,09
