Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,gps,lat,long,dep
202000036318,20,3,14,21:10,5,2,3,1,3,06027,M,"43,6667500","7,1584600",06
202000036319,20,3,14,04:34,5,2,6,1,6,03101,M,"46,3700332","2,5724719",03
202000036320,20,3,14,01:00,5,2,4,1,3,75112,M,"48,8279040","2,3945220",75
202000036321,20,3,13,17:50,5,2,1,1,3,75112,M,"48,8309270","2,4029910",75
202000036322,20,3,13,10:30,1,2,4,1,7,75118,M,"48,9008930","2,3639030",75
202000036323,20,3,12,09:30,1,2,1,1,4,75112,M,"48,8335690","2,4083410",75
202000036324,20,3,14,03:00,4,2,1,1,6,75116,M,"48,8544190","2,2261820",75
202000036325,20,3,13,04:00,5,2,1,1,6,75112,M,"48,8432750","2,3704160",75
202000036326,20,3,14,00:50,5,2,7,2,3,75120,M,"48,8539070","2,4130070",75
202000036327,20,3,13,04:10,5,2,1,1,6,75119,M,"48,8763970","2,3788830",75
202000036328,20,3,14,15:05,1,2,4,8,2,75114,M,"48,8405240","2,3242770",75
202000036329,20,3,13,02:15,5,2,3,1,2,75112,M,"48,8305400","2,3861070",75
202000036330,20,3,13,11:05,1,2,3,1,6,75109,M,"48,8797040","2,3412350",75
202000036331,20,3,14,15:00,1,2,1,2,7,94069,M,"48,8139760","2,4609110",94
202000036332,20,3,14,14:30,1,2,3,1,3,94058,M,"48,8408110","2,5065000",94
202000036333,20,3,14,20:05,5,2,9,1,3,94043,M,"48,8065071","2,3508868",94
202000036334,20,3,14,21:15,5,2,1,1,2,94017,M,"48,8175920","2,5086530",94
202000036335,20,3,14,10:50,1,2,1,2,4,93078,M,"48,9579400","2,5465200",93
202000036336,20,3,13,23:20,5,2,1,1,-1,93048,M,"48,8723255","2,4531171",93
202000036337,20,3,14,20:00,5,2,1,1,6,93029,M,"48,9189000","2,4535000",93
202000036338,20,3,14,21:42,5,2,9,1,6,93007,M,"48,9265418","2,4784170",93
202000036339,20,3,14,15:20,1,2,9,2,6,93005,M,"48,9468656","2,4930071",93
202000036340,20,3,14,15:25,1,2,3,1,6,92025,M,"48,9178943","2,2240646",92
202000036341,20,3,13,12:14,1,2,1,1,6,92007,M,"48,7928409","2,2983786",92
202000036342,20,3,14,11:25,1,2,2,2,6,92012,M,"48,8503190","2,2378190",92
202000036343,20,3,14,18:20,1,2,1,2,2,92014,M,"48,7804100","2,3157200",92
202000036344,20,3,15,14:00,1,2,2,1,3,60646,M,"49,4799654","2,0448603",60
